Protein.ID;Gene;GF_c_1 MaxLFQ Intensity;GF_c_27 MaxLFQ Intensity;GF_c_31 MaxLFQ Intensity;GF_d_1 MaxLFQ Intensity;GF_d_27 MaxLFQ Intensity;GF_d_31 MaxLFQ Intensity
OSMR_HUMAN;OSMR;0.0;0.0;0.0;0.0;0.0;0.0
CHP1_HUMAN;CHP1;41177.504;21214.082;0.0;0.0;48517.617;0.0
KIF2C_HUMAN;KIF2C;0.0;0.0;0.0;0.0;0.0;0.0
MGLL_HUMAN;MGLL;65281.832;102624.84;80109.055;197926.3;96130.96;102093.18
ATX2_HUMAN;ATXN2;0.0;21921.936;0.0;0.0;0.0;0.0
DOK1_HUMAN;DOK1;0.0;0.0;0.0;0.0;0.0;44859.74
METH_HUMAN;MTR;0.0;0.0;0.0;0.0;0.0;0.0
HCD2_HUMAN;HSD17B10;140170.02;107336.25;93095.945;150904.73;109305.71;125255.76
COCA1_HUMAN;COL12A1;70878.81;97577.14;0.0;38884.39;72228.81;0.0
SMAD5_HUMAN;SMAD5;0.0;0.0;0.0;0.0;0.0;0.0
SEPT5_HUMAN;SEPTIN5;0.0;0.0;0.0;0.0;0.0;24388.305
SGMR1_HUMAN;SIGMAR1;0.0;470088.0;0.0;496111.97;0.0;361809.7
NP1L4_HUMAN;NAP1L4;200256.38;191535.33;231132.2;97503.29;193226.81;152477.03
SNAG_HUMAN;NAPG;0.0;56375.566;0.0;70240.96;44753.19;0.0
PI51A_HUMAN;PIP5K1A;0.0;0.0;0.0;0.0;0.0;0.0
THIOM_HUMAN;TXN2;0.0;0.0;0.0;0.0;0.0;0.0
MIPEP_HUMAN;MIPEP;0.0;0.0;0.0;0.0;0.0;0.0
ACON_HUMAN;ACO2;100806.086;90179.41;85030.46;116260.92;94360.99;85116.73
TM9S2_HUMAN;TM9SF2;28479.523;37889.914;0.0;59535.164;0.0;38617.203
S29A1_HUMAN;SLC29A1;0.0;0.0;0.0;0.0;0.0;0.0
TS101_HUMAN;TSG101;37408.598;41573.02;0.0;54051.227;32860.754;52956.633
CPNE1_HUMAN;CPNE1;315826.72;317234.47;215272.97;285516.75;371630.47;250746.48
TCPH_HUMAN;CCT7;446167.53;637664.5;448772.97;576395.94;535389.3;567972.0
MYD88_HUMAN;MYD88;0.0;0.0;0.0;0.0;0.0;0.0
EBP2_HUMAN;EBNA1BP2;0.0;0.0;0.0;0.0;0.0;0.0
ARI3A_HUMAN;ARID3A;0.0;0.0;0.0;0.0;0.0;0.0
ANM1_HUMAN;PRMT1;81135.41;87635.55;89702.56;93210.63;55529.062;80173.25
BAG1_HUMAN;BAG1;0.0;0.0;0.0;0.0;0.0;0.0
PLCA_HUMAN;AGPAT1;0.0;30798.287;0.0;36633.074;0.0;0.0
PKP2_HUMAN;PKP2;0.0;0.0;0.0;0.0;0.0;0.0
SH3G1_HUMAN;SH3GL1;46951.37;58528.633;84643.92;46119.402;67406.37;61889.758
TEP1_HUMAN;TEP1;0.0;0.0;0.0;0.0;0.0;0.0
SEM3C_HUMAN;SEMA3C;0.0;0.0;0.0;0.0;0.0;0.0
GDF15_HUMAN;GDF15;0.0;0.0;0.0;0.0;0.0;0.0
NIPS1_HUMAN;NIPSNAP1;0.0;28090.95;0.0;24298.668;0.0;0.0
CND3_HUMAN;NCAPG;0.0;0.0;0.0;0.0;0.0;0.0
ARP5L_HUMAN;ARPC5L;71550.92;50682.66;0.0;161358.45;84364.125;70300.086
MICU1_HUMAN;MICU1;0.0;0.0;0.0;46344.008;0.0;0.0
PAIP2_HUMAN;PAIP2;0.0;0.0;0.0;0.0;0.0;0.0
SIN1_HUMAN;MAPKAP1;0.0;0.0;0.0;0.0;0.0;0.0
DDX50_HUMAN;DDX50;19952.457;0.0;0.0;0.0;0.0;27286.543
PD1L2_HUMAN;PDCD1LG2;0.0;0.0;0.0;0.0;0.0;0.0
RNZ2_HUMAN;ELAC2;0.0;0.0;0.0;17932.834;0.0;0.0
TRIR_HUMAN;TRIR;0.0;0.0;0.0;0.0;0.0;0.0
GRWD1_HUMAN;GRWD1;0.0;0.0;0.0;0.0;0.0;0.0
MACD1_HUMAN;MACROD1;34284.543;17175.332;0.0;25125.846;0.0;0.0
CMS1_HUMAN;CMSS1;0.0;0.0;0.0;0.0;0.0;0.0
MEP50_HUMAN;WDR77;0.0;0.0;0.0;0.0;0.0;0.0
CYBC1_HUMAN;CYBC1;0.0;0.0;0.0;0.0;0.0;0.0
DPH2_HUMAN;DPH2;0.0;0.0;0.0;0.0;0.0;0.0
RT63_HUMAN;MRPL57;0.0;0.0;0.0;0.0;0.0;0.0
TBA1C_HUMAN;TUBA1C;2527427.0;2728374.0;2472149.8;2319340.8;1587615.0;2116283.0
MBB1A_HUMAN;MYBBP1A;30473.498;27332.533;39470.5;19443.006;27272.258;33199.684
LPIN3_HUMAN;LPIN3;0.0;0.0;0.0;0.0;0.0;0.0
MGME1_HUMAN;MGME1;0.0;0.0;0.0;0.0;0.0;0.0
GORS1_HUMAN;GORASP1;0.0;0.0;0.0;0.0;0.0;0.0
FYCO1_HUMAN;FYCO1;116820.445;92547.2;49705.406;66426.55;79807.664;50277.96
ACBD6_HUMAN;ACBD6;0.0;0.0;0.0;0.0;0.0;0.0
COR1B_HUMAN;CORO1B;125832.74;116227.445;123656.08;112968.555;120023.33;103764.65
TXD17_HUMAN;TXNDC17;93443.4;102812.95;120811.38;92090.08;78354.34;109212.52
CPPED_HUMAN;CPPED1;147414.28;124390.04;0.0;245369.44;238259.94;237758.67
VPS25_HUMAN;VPS25;29576.623;0.0;29372.645;0.0;23119.973;27439.387
RM45_HUMAN;MRPL45;0.0;17108.55;0.0;15029.136;0.0;0.0
MXRA8_HUMAN;MXRA8;37687.043;113699.22;39535.055;61139.01;76608.34;0.0
CAB45_HUMAN;SDF4;37008.855;45805.953;45529.04;0.0;95573.64;32314.127
PDD2L_HUMAN;PDCD2L;0.0;0.0;0.0;0.0;0.0;0.0
PAAF1_HUMAN;PAAF1;0.0;0.0;0.0;0.0;0.0;0.0
PYM1_HUMAN;PYM1;29621.557;28011.43;39092.926;19967.316;45989.234;28283.947
MIC25_HUMAN;CHCHD6;0.0;0.0;0.0;0.0;0.0;0.0
FSP1_HUMAN;AIFM2;0.0;0.0;0.0;0.0;0.0;0.0
ADPGK_HUMAN;ADPGK;28217.207;22108.75;0.0;35566.53;18793.133;25880.123
LARP6_HUMAN;LARP6;0.0;0.0;0.0;0.0;0.0;0.0
UQCC2_HUMAN;UQCC2;0.0;15924.668;0.0;0.0;0.0;0.0
MIEN1_HUMAN;MIEN1;0.0;0.0;0.0;0.0;0.0;0.0
LLPH_HUMAN;LLPH;0.0;43276.668;0.0;0.0;0.0;0.0
PELO_HUMAN;PELO;30024.572;28692.57;30656.576;0.0;26049.672;22945.002
PXL2A_HUMAN;PRXL2A;0.0;0.0;0.0;0.0;0.0;0.0
TRI56_HUMAN;TRIM56;0.0;0.0;0.0;0.0;0.0;44403.14
ERP44_HUMAN;ERP44;110462.93;122064.68;130007.3;100163.836;124497.16;106277.2
LXN_HUMAN;LXN;0.0;0.0;0.0;0.0;0.0;0.0
TM175_HUMAN;TMEM175;0.0;0.0;0.0;0.0;0.0;0.0
NTPCR_HUMAN;NTPCR;40276.977;41442.39;0.0;20490.887;55969.133;0.0
PADC1_HUMAN;PRADC1;0.0;0.0;0.0;0.0;0.0;0.0
TACO1_HUMAN;TACO1;42542.926;35406.137;0.0;33583.188;0.0;0.0
GCP2_HUMAN;TUBGCP2;0.0;27942.596;0.0;33825.05;0.0;0.0
ESYT1_HUMAN;ESYT1;221054.12;197948.27;167980.77;235360.44;154372.72;176430.03
MALD1_HUMAN;MARVELD1;0.0;0.0;0.0;0.0;0.0;0.0
YIPF4_HUMAN;YIPF4;0.0;0.0;0.0;0.0;0.0;0.0
PHAF1_HUMAN;PHAF1;0.0;0.0;0.0;0.0;0.0;0.0
CHCH5_HUMAN;CHCHD5;0.0;0.0;0.0;0.0;0.0;0.0
CNPY3_HUMAN;CNPY3;55692.84;55510.676;74922.94;37967.875;61390.082;50398.074
ALG1_HUMAN;ALG1;49767.23;46516.26;44747.656;42104.996;0.0;0.0
LIMD2_HUMAN;LIMD2;0.0;0.0;0.0;0.0;0.0;0.0
INP5K_HUMAN;INPP5K;0.0;0.0;0.0;0.0;0.0;0.0
NFIP1_HUMAN;NDFIP1;0.0;0.0;0.0;0.0;0.0;0.0
PSMG3_HUMAN;PSMG3;0.0;0.0;0.0;0.0;0.0;0.0
CSN4_HUMAN;COPS4;75691.27;98654.77;93820.41;68415.93;133042.4;86951.51
SYT11_HUMAN;SYT11;0.0;223909.77;0.0;0.0;0.0;0.0
DIDO1_HUMAN;DIDO1;0.0;0.0;0.0;0.0;0.0;0.0
RBM42_HUMAN;RBM42;0.0;0.0;0.0;0.0;0.0;0.0
DCTN5_HUMAN;DCTN5;0.0;7350.444;0.0;0.0;0.0;0.0
MCMBP_HUMAN;MCMBP;0.0;0.0;0.0;0.0;0.0;0.0
AASD1_HUMAN;AARSD1;0.0;0.0;0.0;0.0;0.0;0.0
AN32E_HUMAN;ANP32E;38486.367;28618.484;55659.53;0.0;0.0;54493.14
P4K2A_HUMAN;PI4K2A;93138.02;64720.918;50777.043;73450.59;47946.2;52316.96
TMM43_HUMAN;TMEM43;141727.53;117857.305;146387.0;246693.62;71058.164;183713.52
FSD1_HUMAN;FSD1;0.0;0.0;0.0;0.0;0.0;0.0
TBCD_HUMAN;TBCD;0.0;0.0;0.0;34699.14;0.0;0.0
NDC1_HUMAN;NDC1;0.0;0.0;0.0;0.0;0.0;0.0
TTPAL_HUMAN;TTPAL;0.0;0.0;0.0;0.0;0.0;0.0
FUCO2_HUMAN;FUCA2;0.0;0.0;0.0;0.0;0.0;0.0
HGH1_HUMAN;HGH1;0.0;0.0;0.0;0.0;0.0;0.0
DHRS4_HUMAN;DHRS4;43204.01;33761.066;44416.504;30351.58;61767.836;40973.066
THTPA_HUMAN;THTPA;0.0;0.0;0.0;0.0;0.0;0.0
LMF2_HUMAN;LMF2;31999.934;30197.734;36554.152;34132.44;0.0;49109.332
NDUF3_HUMAN;NDUFAF3;0.0;0.0;0.0;0.0;0.0;0.0
DOHH_HUMAN;DOHH;0.0;14782.945;0.0;16872.988;23319.203;0.0
TMM70_HUMAN;TMEM70;0.0;0.0;0.0;0.0;0.0;0.0
SPON2_HUMAN;SPON2;0.0;0.0;0.0;0.0;0.0;0.0
TBB6_HUMAN;TUBB6;318456.9;308509.47;365917.1;342607.03;320058.0;329380.66
PAXX_HUMAN;PAXX;0.0;0.0;0.0;0.0;0.0;0.0
RPC3_HUMAN;POLR3C;0.0;31576.44;0.0;0.0;0.0;0.0
HNRL1_HUMAN;HNRNPUL1;54102.76;42404.824;41934.66;31332.088;42828.11;47914.02
PDC10_HUMAN;PDCD10;26501.604;28458.988;0.0;37339.504;0.0;0.0
DERL1_HUMAN;DERL1;0.0;0.0;0.0;0.0;0.0;0.0
EFHD1_HUMAN;EFHD1;0.0;0.0;0.0;0.0;0.0;146571.55
HTAI2_HUMAN;HTATIP2;0.0;28059.918;0.0;28131.928;29737.951;0.0
DDX23_HUMAN;DDX23;0.0;0.0;0.0;0.0;0.0;0.0
MIC26_HUMAN;APOO;0.0;0.0;0.0;0.0;0.0;0.0
BDH2_HUMAN;BDH2;219660.25;90204.92;0.0;127682.72;238486.77;0.0
MTNA_HUMAN;MRI1;0.0;30533.885;0.0;0.0;0.0;46086.297
WDR18_HUMAN;WDR18;0.0;13242.922;0.0;0.0;0.0;0.0
THUM3_HUMAN;THUMPD3;0.0;0.0;0.0;0.0;0.0;18544.256
MTND_HUMAN;ADI1;0.0;41439.957;94185.664;50594.832;0.0;64233.797
RN126_HUMAN;RNF126;0.0;0.0;0.0;0.0;0.0;0.0
MECR_HUMAN;MECR;0.0;0.0;0.0;0.0;0.0;0.0
NTM1A_HUMAN;NTMT1;0.0;40105.43;59561.203;30970.668;0.0;0.0
LST8_HUMAN;MLST8;0.0;0.0;0.0;0.0;0.0;0.0
ASHWN_HUMAN;C2orf49;0.0;0.0;0.0;0.0;0.0;0.0
TM109_HUMAN;TMEM109;113154.04;68045.55;63423.71;85540.27;0.0;113981.83
PBDC1_HUMAN;PBDC1;0.0;30470.387;83675.04;22131.045;0.0;47153.25
NOC4L_HUMAN;NOC4L;0.0;0.0;0.0;0.0;0.0;0.0
UT14A_HUMAN;UTP14A;0.0;0.0;0.0;0.0;0.0;0.0
DUS23_HUMAN;DUSP23;0.0;0.0;0.0;0.0;0.0;0.0
TMED9_HUMAN;TMED9;295446.56;257857.23;273096.0;299811.1;295495.34;243175.45
NUP58_HUMAN;NUP58;0.0;0.0;0.0;0.0;0.0;0.0
SELO_HUMAN;SELENOO;0.0;13564.391;0.0;0.0;20562.205;26679.416
DPCD_HUMAN;DPCD;0.0;0.0;0.0;0.0;0.0;0.0
GGACT_HUMAN;GGACT;0.0;0.0;0.0;0.0;32366.078;0.0
GNL3_HUMAN;GNL3;0.0;0.0;0.0;0.0;0.0;0.0
SPA5L_HUMAN;SPATA5L1;0.0;0.0;0.0;0.0;0.0;0.0
NUP85_HUMAN;NUP85;19277.06;25366.65;0.0;26283.768;0.0;0.0
TPPP3_HUMAN;TPPP3;0.0;0.0;0.0;0.0;0.0;0.0
ELOV1_HUMAN;ELOVL1;0.0;200565.83;0.0;208376.17;0.0;0.0
KATL1_HUMAN;KATNAL1;0.0;0.0;0.0;0.0;0.0;0.0
HIG2A_HUMAN;HIGD2A;0.0;0.0;0.0;0.0;0.0;0.0
IFT27_HUMAN;IFT27;0.0;0.0;0.0;0.0;0.0;0.0
NUDT9_HUMAN;NUDT9;43812.918;34575.656;0.0;28591.264;57055.52;33002.81
SYTM_HUMAN;TARS2;0.0;0.0;0.0;0.0;0.0;0.0
THIC_HUMAN;ACAT2;147367.12;129226.27;128518.56;151652.02;171341.08;154037.05
RBM4_HUMAN;RBM4;0.0;0.0;0.0;0.0;0.0;0.0
FUND2_HUMAN;FUNDC2;0.0;0.0;0.0;51810.535;0.0;0.0
SF3B5_HUMAN;SF3B5;30382.375;50075.438;48612.3;25899.164;0.0;0.0
SFXN3_HUMAN;SFXN3;93841.24;82122.33;88661.53;119612.445;74034.8;91841.234
YIPF2_HUMAN;YIPF2;0.0;0.0;0.0;0.0;0.0;0.0
CHID1_HUMAN;CHID1;79341.26;63679.625;0.0;47954.76;0.0;0.0
NADAP_HUMAN;SLC4A1AP;0.0;0.0;0.0;0.0;0.0;0.0
LS14B_HUMAN;LSM14B;0.0;0.0;0.0;0.0;0.0;0.0
SRBS1_HUMAN;SORBS1;0.0;0.0;0.0;0.0;0.0;0.0
HINT2_HUMAN;HINT2;72105.66;49975.125;60695.023;43116.94;59232.914;71836.38
OSB11_HUMAN;OSBPL11;0.0;58297.973;0.0;61892.36;0.0;106147.01
OSB10_HUMAN;OSBPL10;0.0;0.0;0.0;0.0;0.0;0.0
TB10A_HUMAN;TBC1D10A;0.0;0.0;0.0;0.0;0.0;0.0
C1QT5_HUMAN;C1QTNF5;0.0;0.0;0.0;0.0;0.0;0.0
C1QT3_HUMAN;C1QTNF3;0.0;0.0;0.0;0.0;0.0;0.0
NAA15_HUMAN;NAA15;41721.1;66261.33;57349.695;61661.23;53168.36;62773.555
B2L13_HUMAN;BCL2L13;0.0;0.0;0.0;18743.531;0.0;0.0
S12A9_HUMAN;SLC12A9;137567.88;44194.906;83479.234;98023.84;0.0;0.0
SRRT_HUMAN;SRRT;35908.605;31241.922;38666.65;0.0;34358.082;0.0
TGT_HUMAN;QTRT1;0.0;0.0;0.0;0.0;0.0;0.0
TMM59_HUMAN;TMEM59;0.0;46002.03;27534.469;0.0;0.0;0.0
AP1M1_HUMAN;AP1M1;47953.125;48493.543;48251.28;49380.93;53728.03;66558.74
GON7_HUMAN;GON7;0.0;0.0;0.0;0.0;0.0;0.0
OSBL1_HUMAN;OSBPL1A;53733.914;48980.23;0.0;36080.42;0.0;0.0
HDHD5_HUMAN;HDHD5;0.0;29928.004;0.0;35299.383;0.0;0.0
MAK16_HUMAN;MAK16;0.0;0.0;0.0;0.0;0.0;0.0
PACN1_HUMAN;PACSIN1;0.0;0.0;0.0;0.0;0.0;0.0
ITPA_HUMAN;ITPA;143284.97;57128.23;0.0;59379.953;51107.582;0.0
CHM4A_HUMAN;CHMP4A;0.0;0.0;0.0;0.0;0.0;0.0
EIF2A_HUMAN;EIF2A;34495.87;50321.562;52092.793;29794.834;65673.25;26100.416
SC11C_HUMAN;SEC11C;0.0;0.0;0.0;0.0;0.0;0.0
CADM1_HUMAN;CADM1;0.0;0.0;0.0;0.0;0.0;0.0
ANGL4_HUMAN;ANGPTL4;0.0;0.0;0.0;0.0;0.0;0.0
PDIP3_HUMAN;POLDIP3;0.0;60298.223;0.0;46442.707;0.0;0.0
GNB1L_HUMAN;GNB1L;0.0;0.0;0.0;0.0;0.0;0.0
FUT8_HUMAN;FUT8;0.0;0.0;0.0;0.0;0.0;0.0
RM32_HUMAN;MRPL32;0.0;0.0;0.0;0.0;0.0;0.0
RM13_HUMAN;MRPL13;0.0;27800.488;0.0;28109.44;0.0;0.0
RM09_HUMAN;MRPL9;0.0;0.0;0.0;0.0;0.0;0.0
RM04_HUMAN;MRPL4;0.0;0.0;0.0;0.0;0.0;0.0
RM01_HUMAN;MRPL1;0.0;34067.438;0.0;0.0;25860.822;0.0
MK67I_HUMAN;NIFK;0.0;0.0;0.0;0.0;0.0;0.0
HYCCI_HUMAN;FAM126A;36397.47;0.0;0.0;0.0;0.0;0.0
YTHD1_HUMAN;YTHDF1;0.0;0.0;0.0;0.0;0.0;0.0
SRXN1_HUMAN;SRXN1;0.0;0.0;0.0;0.0;0.0;0.0
RT26_HUMAN;MRPS26;0.0;93623.555;0.0;0.0;0.0;0.0
NEUL_HUMAN;NLN;52603.477;56259.44;60445.164;53982.242;66261.12;59795.395
TBD2A_HUMAN;TBC1D2;0.0;59371.312;0.0;0.0;0.0;0.0
PANK2_HUMAN;PANK2;0.0;0.0;0.0;0.0;0.0;0.0
DOCK9_HUMAN;DOCK9;0.0;0.0;0.0;0.0;0.0;0.0
FRMD8_HUMAN;FRMD8;0.0;64700.516;0.0;0.0;0.0;0.0
RM37_HUMAN;MRPL37;0.0;23971.334;0.0;28580.521;0.0;0.0
GTPB4_HUMAN;GTPBP4;0.0;23554.24;0.0;0.0;0.0;0.0
ASPC1_HUMAN;ASPSCR1;0.0;30443.873;0.0;0.0;0.0;24688.604
OSBL8_HUMAN;OSBPL8;0.0;28900.682;0.0;0.0;0.0;0.0
UACA_HUMAN;UACA;0.0;59941.5;98961.76;0.0;0.0;0.0
RAB34_HUMAN;RAB34;90839.56;126340.47;0.0;94694.18;0.0;0.0
WDR11_HUMAN;WDR11;0.0;30725.33;0.0;32848.67;0.0;55944.098
NACP4_HUMAN;NACA4P;0.0;0.0;0.0;0.0;0.0;0.0
TBL1R_HUMAN;TBL1XR1;0.0;27192.793;0.0;0.0;0.0;0.0
UBL5_HUMAN;UBL5;0.0;16822.598;0.0;0.0;28856.074;0.0
PP12C_HUMAN;PPP1R12C;31508.553;17075.668;0.0;0.0;48709.805;0.0
PG12A_HUMAN;PLA2G12A;0.0;0.0;0.0;0.0;0.0;0.0
EDEM3_HUMAN;EDEM3;0.0;0.0;0.0;0.0;0.0;0.0
NIBA1_HUMAN;NIBAN1;48017.258;74710.805;40408.848;46037.055;50982.387;55361.957
UBXN6_HUMAN;UBXN6;56440.902;26661.893;49011.76;0.0;0.0;49191.066
UCK2_HUMAN;UCK2;0.0;0.0;0.0;0.0;0.0;0.0
API5_HUMAN;API5;58476.67;66107.56;76862.78;61054.668;55518.688;67516.05
DPY30_HUMAN;DPY30;32600.568;52344.133;61682.3;30137.709;56928.633;0.0
TRIM5_HUMAN;TRIM5;0.0;0.0;0.0;0.0;0.0;0.0
TRIM4_HUMAN;TRIM4;0.0;0.0;0.0;0.0;0.0;0.0
K1C23_HUMAN;KRT23;0.0;0.0;0.0;0.0;0.0;0.0
FTO_HUMAN;FTO;46886.906;73288.77;0.0;54502.434;65212.57;55822.668
ZDHC5_HUMAN;ZDHHC5;0.0;0.0;0.0;0.0;0.0;0.0
TNG6_HUMAN;TANGO6;0.0;0.0;0.0;0.0;0.0;0.0
TB182_HUMAN;TNKS1BP1;50899.98;48502.04;46480.17;39512.17;45532.47;38060.875
UBE2O_HUMAN;UBE2O;0.0;0.0;0.0;0.0;0.0;0.0
ZY11B_HUMAN;ZYG11B;0.0;0.0;0.0;0.0;0.0;0.0
TANC1_HUMAN;TANC1;0.0;0.0;0.0;0.0;0.0;0.0
EPT1_HUMAN;SELENOI;0.0;0.0;0.0;0.0;0.0;0.0
LNP_HUMAN;LNPK;43593.246;54280.91;0.0;57284.758;80845.414;53249.355
TTYH3_HUMAN;TTYH3;160233.67;100306.1;0.0;111471.64;0.0;0.0
WDR12_HUMAN;WDR12;0.0;0.0;0.0;0.0;0.0;0.0
YIPF3_HUMAN;YIPF3;0.0;0.0;0.0;0.0;0.0;0.0
NDEL1_HUMAN;NDEL1;0.0;0.0;0.0;0.0;0.0;0.0
CT027_HUMAN;C20orf27;0.0;0.0;0.0;0.0;0.0;0.0
PITH1_HUMAN;PITHD1;0.0;17024.248;0.0;0.0;0.0;0.0
COMD5_HUMAN;COMMD5;0.0;0.0;0.0;0.0;0.0;0.0
DDX24_HUMAN;DDX24;0.0;0.0;0.0;0.0;0.0;0.0
WDR61_HUMAN;WDR61;41319.016;56603.69;45958.59;43798.496;73874.45;50275.26
SLIRP_HUMAN;SLIRP;67239.836;68405.97;86041.83;65267.523;101171.914;57281.395
SRR_HUMAN;SRR;21176.824;22292.387;0.0;0.0;27175.088;0.0
CC90B_HUMAN;CCDC90B;0.0;0.0;0.0;0.0;0.0;0.0
NIF3L_HUMAN;NIF3L1;0.0;39052.82;0.0;39638.293;0.0;0.0
MCLN1_HUMAN;MCOLN1;0.0;0.0;0.0;0.0;0.0;0.0
CTDS1_HUMAN;CTDSP1;0.0;0.0;0.0;0.0;0.0;0.0
WWTR1_HUMAN;WWTR1;0.0;0.0;0.0;0.0;0.0;0.0
MFF_HUMAN;MFF;31613.97;29463.107;0.0;36951.773;0.0;0.0
NAA50_HUMAN;NAA50;30863.291;29933.61;40887.227;27613.383;41713.82;32537.303
UBA5_HUMAN;UBA5;31752.018;33536.13;31100.648;33010.312;32354.453;0.0
LHPP_HUMAN;LHPP;59621.305;46540.28;31366.479;66251.7;0.0;41327.85
NACA2_HUMAN;NACA2;0.0;0.0;0.0;0.0;0.0;0.0
MFR1L_HUMAN;MTFR1L;46409.25;0.0;0.0;0.0;0.0;0.0
T126A_HUMAN;TMEM126A;0.0;73141.19;0.0;72461.555;34572.48;42549.246
PAIP1_HUMAN;PAIP1;107610.57;62653.375;58598.37;113831.67;0.0;126144.38
LSG1_HUMAN;LSG1;0.0;0.0;0.0;0.0;0.0;0.0
F107B_HUMAN;FAM107B;0.0;0.0;31536.629;0.0;27476.627;0.0
NAT10_HUMAN;NAT10;0.0;24372.934;0.0;0.0;0.0;0.0
COMD4_HUMAN;COMMD4;37455.84;35997.008;34953.418;39888.152;40910.49;47641.137
KLC2_HUMAN;KLC2;0.0;0.0;0.0;0.0;0.0;0.0
CRLD2_HUMAN;CRISPLD2;0.0;0.0;26392.32;0.0;0.0;0.0
ILKAP_HUMAN;ILKAP;0.0;14627.196;0.0;0.0;0.0;0.0
XRN2_HUMAN;XRN2;0.0;45064.59;0.0;39728.637;0.0;0.0
TOLIP_HUMAN;TOLLIP;77813.2;50345.24;54482.043;41816.09;40523.477;57399.53
SHRPN_HUMAN;SHARPIN;0.0;0.0;0.0;0.0;0.0;0.0
PAR12_HUMAN;PARP12;0.0;212157.89;0.0;0.0;0.0;0.0
CSTFT_HUMAN;CSTF2T;0.0;0.0;0.0;0.0;0.0;0.0
RAB6C_HUMAN;RAB6C;0.0;0.0;0.0;0.0;0.0;61194.625
5NT3A_HUMAN;NT5C3A;0.0;0.0;0.0;0.0;0.0;0.0
HDHD2_HUMAN;HDHD2;28089.781;33657.863;0.0;37921.61;39508.652;45853.02
GBRL1_HUMAN;GABARAPL1;0.0;0.0;0.0;0.0;0.0;0.0
DDX47_HUMAN;DDX47;0.0;0.0;0.0;0.0;0.0;0.0
MAGT1_HUMAN;MAGT1;0.0;68432.625;89803.01;62487.824;0.0;0.0
RAB1B_HUMAN;RAB1B;127163.12;130511.27;121519.91;124755.16;96792.016;88490.6
RM18_HUMAN;MRPL18;0.0;0.0;0.0;0.0;0.0;0.0
TSYL1_HUMAN;TSPYL1;0.0;431482.38;0.0;0.0;0.0;265194.53
CK054_HUMAN;C11orf54;90908.2;30277.865;0.0;55381.805;0.0;27976.398
OSBL5_HUMAN;OSBPL5;0.0;0.0;0.0;0.0;0.0;0.0
SIL1_HUMAN;SIL1;0.0;45046.81;34489.676;0.0;46472.793;0.0
APC1_HUMAN;ANAPC1;0.0;0.0;0.0;0.0;0.0;0.0
I2BPL_HUMAN;IRF2BPL;0.0;0.0;0.0;0.0;0.0;0.0
GL8D2_HUMAN;GLT8D2;0.0;0.0;0.0;0.0;0.0;0.0
UN93B_HUMAN;UNC93B1;0.0;0.0;0.0;0.0;0.0;0.0
RPC6_HUMAN;POLR3F;0.0;0.0;0.0;0.0;0.0;0.0
NUCKS_HUMAN;NUCKS1;0.0;13239.737;0.0;0.0;0.0;0.0
TMX4_HUMAN;TMX4;0.0;0.0;0.0;0.0;0.0;0.0
KI13A_HUMAN;KIF13A;42074.223;32958.625;24213.84;0.0;30731.66;40434.473
ASCC2_HUMAN;ASCC2;0.0;0.0;0.0;0.0;0.0;0.0
WNT5B_HUMAN;WNT5B;0.0;46893.72;0.0;37685.26;0.0;0.0
ISCU_HUMAN;ISCU;0.0;84701.375;0.0;0.0;0.0;0.0
ATG5_HUMAN;ATG5;0.0;20387.62;0.0;27077.195;28595.895;0.0
WDR13_HUMAN;WDR13;42269.098;0.0;0.0;0.0;0.0;0.0
EHD4_HUMAN;EHD4;42487.906;30603.514;0.0;50039.152;0.0;28974.846
CA021_HUMAN;C1orf21;0.0;0.0;0.0;0.0;0.0;0.0
VP33B_HUMAN;VPS33B;0.0;13321.722;0.0;0.0;0.0;17028.207
VPS16_HUMAN;VPS16;40692.34;30022.16;33892.254;35167.17;29480.287;40768.99
VPS11_HUMAN;VPS11;0.0;0.0;0.0;0.0;0.0;0.0
SH3L3_HUMAN;SH3BGRL3;285446.75;489811.84;413033.16;405001.3;525803.2;310421.0
GAN_HUMAN;GAN;0.0;0.0;0.0;0.0;0.0;0.0
TARA_HUMAN;TRIOBP;48941.12;47341.145;49407.887;46583.97;48860.926;50012.938
3BHS7_HUMAN;HSD3B7;0.0;0.0;0.0;0.0;0.0;0.0
SLK_HUMAN;SLK;42864.547;40192.32;47554.074;52707.38;54179.85;49088.793
PPIL3_HUMAN;PPIL3;47279.43;35125.51;0.0;0.0;54932.613;33141.215
S38A1_HUMAN;SLC38A1;0.0;0.0;0.0;87560.67;0.0;0.0
PDCL3_HUMAN;PDCL3;0.0;17883.314;0.0;0.0;0.0;0.0
IF3M_HUMAN;MTIF3;0.0;7150.168;0.0;0.0;0.0;0.0
TAOK3_HUMAN;TAOK3;96684.91;106639.18;0.0;0.0;155834.94;0.0
TMM60_HUMAN;TMEM60;0.0;0.0;0.0;0.0;0.0;0.0
RBGPR_HUMAN;RAB3GAP2;42024.55;48187.51;45936.74;49517.996;52040.06;54231.41
DPH5_HUMAN;DPH5;0.0;26515.307;0.0;0.0;0.0;0.0
DHX36_HUMAN;DHX36;37512.11;30957.455;0.0;26789.402;0.0;0.0
