Protein.ID;Gene;Ost_c_11 MaxLFQ Intensity;Ost_c_12 MaxLFQ Intensity;Ost_c_20 MaxLFQ Intensity;Ost_c_22 MaxLFQ Intensity;Ost_d_11 MaxLFQ Intensity;Ost_d_12 MaxLFQ Intensity;Ost_d_20 MaxLFQ Intensity;Ost_d_22 MaxLFQ Intensity
NDUF3_HUMAN;NDUFAF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DOHH_HUMAN;DOHH;0.0;0.0;0.0;13651.981;0.0;16337.28;0.0;0.0
TMM70_HUMAN;TMEM70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPON2_HUMAN;SPON2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBB6_HUMAN;TUBB6;262672.1;269224.53;296285.94;283947.88;214006.62;261616.61;346082.3;320479.38
PAXX_HUMAN;PAXX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPC3_HUMAN;POLR3C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRL1_HUMAN;HNRNPUL1;39800.79;62948.367;50876.285;44507.723;55934.777;50020.055;33929.93;57988.58
PDC10_HUMAN;PDCD10;0.0;33650.344;0.0;33914.027;30493.812;0.0;40327.88;0.0
DERL1_HUMAN;DERL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFHD1_HUMAN;EFHD1;0.0;0.0;64129.516;0.0;0.0;0.0;0.0;0.0
HTAI2_HUMAN;HTATIP2;0.0;0.0;0.0;0.0;0.0;31162.312;0.0;0.0
DDX23_HUMAN;DDX23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MIC26_HUMAN;APOO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BDH2_HUMAN;BDH2;0.0;163444.7;0.0;96047.05;102121.35;243301.86;0.0;262296.16
MTNA_HUMAN;MRI1;0.0;0.0;0.0;25395.205;0.0;31348.068;0.0;68288.27
WDR18_HUMAN;WDR18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THUM3_HUMAN;THUMPD3;0.0;0.0;0.0;12338.896;0.0;0.0;0.0;0.0
MTND_HUMAN;ADI1;107079.62;94252.484;85778.445;58224.984;67165.75;88985.1;54350.87;80251.6
RN126_HUMAN;RNF126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MECR_HUMAN;MECR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NTM1A_HUMAN;NTMT1;0.0;0.0;56853.125;40352.926;0.0;0.0;47366.17;0.0
LST8_HUMAN;MLST8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ASHWN_HUMAN;C2orf49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TM109_HUMAN;TMEM109;0.0;95495.414;0.0;81315.55;213372.62;107559.37;84720.836;0.0
PBDC1_HUMAN;PBDC1;61082.543;0.0;70786.59;38692.44;56885.234;40366.504;33147.15;0.0
NOC4L_HUMAN;NOC4L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UT14A_HUMAN;UTP14A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DUS23_HUMAN;DUSP23;0.0;0.0;0.0;0.0;41290.55;49706.77;0.0;56123.59
TMED9_HUMAN;TMED9;335269.47;278937.62;295713.75;332598.1;308965.3;282391.56;237268.39;372264.53
NUP58_HUMAN;NUP58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SELO_HUMAN;SELENOO;0.0;28247.594;0.0;22415.22;0.0;23732.705;0.0;26431.95
DPCD_HUMAN;DPCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GGACT_HUMAN;GGACT;0.0;31812.736;0.0;0.0;0.0;0.0;0.0;0.0
GNL3_HUMAN;GNL3;0.0;0.0;24154.457;0.0;0.0;0.0;0.0;0.0
SPA5L_HUMAN;SPATA5L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUP85_HUMAN;NUP85;0.0;0.0;0.0;0.0;0.0;42945.08;0.0;36618.605
TPPP3_HUMAN;TPPP3;0.0;0.0;0.0;83657.52;0.0;0.0;0.0;0.0
ELOV1_HUMAN;ELOVL1;0.0;0.0;0.0;186340.73;0.0;313733.88;0.0;0.0
KATL1_HUMAN;KATNAL1;0.0;0.0;0.0;26005.344;0.0;0.0;0.0;0.0
HIG2A_HUMAN;HIGD2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22881.14
IFT27_HUMAN;IFT27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUDT9_HUMAN;NUDT9;50797.836;43456.04;34028.33;28044.209;45360.863;44567.43;0.0;21569.896
SYTM_HUMAN;TARS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THIC_HUMAN;ACAT2;164378.16;105729.92;68704.336;92731.38;147008.94;136830.81;119758.016;148136.1
RBM4_HUMAN;RBM4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUND2_HUMAN;FUNDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SF3B5_HUMAN;SF3B5;74518.77;44984.363;0.0;48735.76;41517.824;41889.297;0.0;34148.688
SFXN3_HUMAN;SFXN3;121707.12;104974.07;93439.65;123168.3;62008.805;114662.08;131006.04;133873.25
YIPF2_HUMAN;YIPF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHID1_HUMAN;CHID1;0.0;0.0;0.0;59573.965;64137.21;47902.363;59178.926;0.0
NADAP_HUMAN;SLC4A1AP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LS14B_HUMAN;LSM14B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRBS1_HUMAN;SORBS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HINT2_HUMAN;HINT2;64151.254;90640.97;69898.25;46265.2;67392.875;54224.707;40319.598;38552.42
OSB11_HUMAN;OSBPL11;0.0;71999.516;0.0;68012.17;0.0;0.0;86482.83;0.0
OSB10_HUMAN;OSBPL10;0.0;0.0;0.0;0.0;0.0;0.0;25757.371;0.0
TB10A_HUMAN;TBC1D10A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1QT5_HUMAN;C1QTNF5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C1QT3_HUMAN;C1QTNF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAA15_HUMAN;NAA15;53712.793;63381.594;44444.42;54431.598;49159.477;49453.133;51971.52;56186.5
B2L13_HUMAN;BCL2L13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S12A9_HUMAN;SLC12A9;0.0;73336.305;88377.42;0.0;81705.91;0.0;0.0;0.0
SRRT_HUMAN;SRRT;47323.95;48468.39;0.0;31370.613;52391.02;41345.484;0.0;53486.09
TGT_HUMAN;QTRT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TMM59_HUMAN;TMEM59;51731.2;0.0;0.0;48076.523;28310.924;23285.025;42382.133;28338.826
AP1M1_HUMAN;AP1M1;45155.605;57656.875;50212.883;44490.074;51049.2;51733.09;62934.58;60396.48
GON7_HUMAN;GON7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSBL1_HUMAN;OSBPL1A;0.0;0.0;0.0;17657.994;0.0;0.0;43086.555;21415.467
HDHD5_HUMAN;HDHD5;0.0;0.0;0.0;0.0;0.0;26139.406;0.0;0.0
MAK16_HUMAN;MAK16;0.0;46458.156;62400.887;0.0;0.0;0.0;0.0;0.0
PACN1_HUMAN;PACSIN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITPA_HUMAN;ITPA;0.0;106327.99;0.0;65274.77;40785.453;45002.18;0.0;69961.62
CHM4A_HUMAN;CHMP4A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF2A_HUMAN;EIF2A;62932.082;48452.734;44775.92;38290.836;42413.43;40840.21;28931.367;43193.29
SC11C_HUMAN;SEC11C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CADM1_HUMAN;CADM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANGL4_HUMAN;ANGPTL4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDIP3_HUMAN;POLDIP3;0.0;0.0;0.0;0.0;0.0;26920.818;0.0;0.0
GNB1L_HUMAN;GNB1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUT8_HUMAN;FUT8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM32_HUMAN;MRPL32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM13_HUMAN;MRPL13;0.0;0.0;0.0;23827.88;0.0;34138.93;0.0;0.0
RM09_HUMAN;MRPL9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM04_HUMAN;MRPL4;0.0;0.0;0.0;27858.299;0.0;0.0;27688.37;0.0
RM01_HUMAN;MRPL1;0.0;0.0;0.0;25406.8;0.0;19821.746;0.0;0.0
MK67I_HUMAN;NIFK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HYCCI_HUMAN;FAM126A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
YTHD1_HUMAN;YTHDF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRXN1_HUMAN;SRXN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RT26_HUMAN;MRPS26;0.0;0.0;0.0;0.0;0.0;62345.383;0.0;0.0
NEUL_HUMAN;NLN;54889.98;72178.76;65088.17;62626.047;54795.418;58858.113;55744.3;64041.094
TBD2A_HUMAN;TBC1D2;96542.26;58157.023;82319.89;106944.63;65546.54;96822.0;92371.48;66541.68
PANK2_HUMAN;PANK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DOCK9_HUMAN;DOCK9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FRMD8_HUMAN;FRMD8;0.0;0.0;0.0;75946.086;0.0;0.0;89422.96;0.0
RM37_HUMAN;MRPL37;0.0;0.0;0.0;25915.96;0.0;31252.86;0.0;0.0
GTPB4_HUMAN;GTPBP4;0.0;0.0;0.0;21029.871;0.0;25526.195;0.0;0.0
ASPC1_HUMAN;ASPSCR1;0.0;0.0;0.0;22667.066;0.0;0.0;0.0;0.0
OSBL8_HUMAN;OSBPL8;0.0;29687.197;0.0;27276.564;39617.09;22822.594;38543.88;0.0
UACA_HUMAN;UACA;0.0;111915.04;126677.625;98059.055;44203.37;122014.1;86986.13;94694.54
RAB34_HUMAN;RAB34;0.0;101431.45;0.0;94896.11;53716.227;0.0;91061.88;0.0
WDR11_HUMAN;WDR11;0.0;0.0;0.0;29505.791;0.0;0.0;0.0;0.0
NACP4_HUMAN;NACA4P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBL1R_HUMAN;TBL1XR1;0.0;0.0;0.0;0.0;30747.572;27410.703;0.0;0.0
UBL5_HUMAN;UBL5;0.0;0.0;0.0;16716.736;0.0;0.0;0.0;0.0
PP12C_HUMAN;PPP1R12C;0.0;0.0;0.0;22141.643;32397.402;0.0;0.0;0.0
PG12A_HUMAN;PLA2G12A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EDEM3_HUMAN;EDEM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIBA1_HUMAN;NIBAN1;39084.594;66342.94;41701.66;48908.098;0.0;0.0;0.0;31199.592
UBXN6_HUMAN;UBXN6;0.0;0.0;50985.277;0.0;26724.594;0.0;0.0;0.0
UCK2_HUMAN;UCK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
API5_HUMAN;API5;74266.65;78225.09;58209.746;53741.062;0.0;63845.26;57809.613;41032.477
DPY30_HUMAN;DPY30;86574.07;56925.77;44591.42;49116.062;0.0;79841.086;33265.555;24402.23
TRIM5_HUMAN;TRIM5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRIM4_HUMAN;TRIM4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K1C23_HUMAN;KRT23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FTO_HUMAN;FTO;103762.56;62701.445;0.0;60160.85;0.0;86845.66;0.0;0.0
ZDHC5_HUMAN;ZDHHC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TNG6_HUMAN;TANGO6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TB182_HUMAN;TNKS1BP1;47183.875;52701.17;35474.566;42502.617;59382.13;43381.72;38073.41;35546.625
UBE2O_HUMAN;UBE2O;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZY11B_HUMAN;ZYG11B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TANC1_HUMAN;TANC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPT1_HUMAN;SELENOI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LNP_HUMAN;LNPK;0.0;46113.82;0.0;47073.402;41006.918;55087.785;50582.645;60680.664
TTYH3_HUMAN;TTYH3;0.0;115033.49;0.0;130158.37;0.0;75366.04;149122.67;64233.535
WDR12_HUMAN;WDR12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
YIPF3_HUMAN;YIPF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDEL1_HUMAN;NDEL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CT027_HUMAN;C20orf27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PITH1_HUMAN;PITHD1;0.0;0.0;0.0;20777.066;20430.201;0.0;0.0;0.0
COMD5_HUMAN;COMMD5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDX24_HUMAN;DDX24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDR61_HUMAN;WDR61;54277.688;41106.47;54625.08;54528.473;52823.125;61136.316;74092.48;55311.82
SLIRP_HUMAN;SLIRP;94320.0;65615.36;78498.336;73630.125;74063.12;94051.625;64733.984;76384.945
SRR_HUMAN;SRR;0.0;23042.734;0.0;17095.928;0.0;21088.475;17062.486;16369.171
CC90B_HUMAN;CCDC90B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIF3L_HUMAN;NIF3L1;0.0;33965.516;0.0;43163.96;0.0;39244.88;29348.418;0.0
MCLN1_HUMAN;MCOLN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTDS1_HUMAN;CTDSP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WWTR1_HUMAN;WWTR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFF_HUMAN;MFF;0.0;29439.008;0.0;32061.031;0.0;0.0;0.0;0.0
NAA50_HUMAN;NAA50;29984.967;37302.273;32866.848;24105.77;43293.44;29131.607;0.0;38203.77
UBA5_HUMAN;UBA5;38071.098;27491.633;0.0;29609.799;30007.176;33236.336;0.0;30036.092
LHPP_HUMAN;LHPP;0.0;42121.055;0.0;37932.688;41957.094;56650.902;47180.445;54611.05
NACA2_HUMAN;NACA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFR1L_HUMAN;MTFR1L;0.0;0.0;0.0;37479.62;0.0;0.0;0.0;38744.14
T126A_HUMAN;TMEM126A;51657.812;42089.457;0.0;59176.934;0.0;45559.883;63743.2;28778.168
PAIP1_HUMAN;PAIP1;88398.38;73724.555;0.0;88690.11;39850.605;73085.68;125071.22;100954.375
LSG1_HUMAN;LSG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F107B_HUMAN;FAM107B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAT10_HUMAN;NAT10;0.0;33521.977;0.0;18819.16;0.0;0.0;26557.574;0.0
COMD4_HUMAN;COMMD4;63702.297;46316.293;48212.973;42335.24;0.0;31345.564;42164.54;0.0
KLC2_HUMAN;KLC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRLD2_HUMAN;CRISPLD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILKAP_HUMAN;ILKAP;0.0;0.0;0.0;11090.634;0.0;14112.868;0.0;0.0
XRN2_HUMAN;XRN2;0.0;30877.578;0.0;39634.17;0.0;37687.395;52397.27;0.0
TOLIP_HUMAN;TOLLIP;0.0;0.0;0.0;55556.137;127017.59;31787.598;36035.184;27631.168
SHRPN_HUMAN;SHARPIN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAR12_HUMAN;PARP12;0.0;181632.78;0.0;159783.16;0.0;0.0;0.0;0.0
CSTFT_HUMAN;CSTF2T;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB6C_HUMAN;RAB6C;0.0;0.0;0.0;25957.299;0.0;0.0;0.0;0.0
5NT3A_HUMAN;NT5C3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDHD2_HUMAN;HDHD2;37196.797;38164.848;31522.078;30832.434;0.0;43003.133;0.0;0.0
GBRL1_HUMAN;GABARAPL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDX47_HUMAN;DDX47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAGT1_HUMAN;MAGT1;0.0;0.0;73741.17;103589.625;55964.527;89887.14;127424.36;0.0
RAB1B_HUMAN;RAB1B;90755.23;130732.875;125678.07;133078.92;109382.39;111703.98;117256.95;95441.164
RM18_HUMAN;MRPL18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSYL1_HUMAN;TSPYL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CK054_HUMAN;C11orf54;0.0;71648.92;31917.617;49971.918;39128.305;51089.99;21739.758;26177.705
OSBL5_HUMAN;OSBPL5;0.0;0.0;0.0;0.0;51937.25;30732.068;0.0;26670.104
SIL1_HUMAN;SIL1;0.0;0.0;0.0;34418.07;0.0;0.0;30879.682;0.0
APC1_HUMAN;ANAPC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
I2BPL_HUMAN;IRF2BPL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GL8D2_HUMAN;GLT8D2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UN93B_HUMAN;UNC93B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPC6_HUMAN;POLR3F;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUCKS_HUMAN;NUCKS1;0.0;0.0;0.0;0.0;32728.361;0.0;0.0;0.0
TMX4_HUMAN;TMX4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KI13A_HUMAN;KIF13A;41318.18;31986.295;0.0;0.0;0.0;0.0;0.0;0.0
ASCC2_HUMAN;ASCC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WNT5B_HUMAN;WNT5B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34172.29
ISCU_HUMAN;ISCU;0.0;173272.16;0.0;0.0;0.0;0.0;0.0;0.0
ATG5_HUMAN;ATG5;0.0;0.0;0.0;23161.139;0.0;28512.742;26071.25;0.0
WDR13_HUMAN;WDR13;0.0;42708.582;0.0;0.0;0.0;0.0;0.0;0.0
EHD4_HUMAN;EHD4;0.0;35793.953;0.0;32767.404;51676.883;42804.926;0.0;49866.09
CA021_HUMAN;C1orf21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VP33B_HUMAN;VPS33B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16714.0
VPS16_HUMAN;VPS16;38516.773;33854.17;47407.53;28264.227;0.0;31504.947;36963.047;38811.348
VPS11_HUMAN;VPS11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SH3L3_HUMAN;SH3BGRL3;553515.1;549502.9;512794.0;616995.8;490105.72;543673.06;377925.16;356721.5
GAN_HUMAN;GAN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TARA_HUMAN;TRIOBP;49143.78;39619.1;40390.8;37420.156;40483.715;41253.66;40882.7;39015.41
3BHS7_HUMAN;HSD3B7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLK_HUMAN;SLK;0.0;49588.723;0.0;35649.246;48313.45;51651.66;51703.7;58978.555
PPIL3_HUMAN;PPIL3;39642.26;57931.36;0.0;33421.383;58005.27;39918.434;0.0;0.0
S38A1_HUMAN;SLC38A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDCL3_HUMAN;PDCL3;0.0;0.0;0.0;22186.816;0.0;0.0;0.0;0.0
IF3M_HUMAN;MTIF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TAOK3_HUMAN;TAOK3;0.0;0.0;0.0;64873.773;0.0;0.0;0.0;0.0
TMM60_HUMAN;TMEM60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBGPR_HUMAN;RAB3GAP2;55435.45;60448.25;46325.926;49172.16;46011.105;45865.83;49079.85;51599.42
DPH5_HUMAN;DPH5;0.0;0.0;0.0;16772.26;0.0;0.0;0.0;0.0
DHX36_HUMAN;DHX36;0.0;0.0;0.0;28671.16;0.0;36388.273;30390.346;0.0
IPYR2_HUMAN;PPA2;105818.61;74034.695;79597.97;72728.914;89788.22;69622.13;86157.75;52303.94
SPNS1_HUMAN;SPNS1;0.0;0.0;27300.432;23385.746;0.0;20153.822;29092.936;0.0
RM46_HUMAN;MRPL46;0.0;0.0;0.0;0.0;0.0;42103.434;0.0;0.0
S12A5_HUMAN;SLC12A5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PININ_HUMAN;PNN;0.0;39208.414;31224.463;28855.95;37262.41;27638.95;0.0;0.0
TM245_HUMAN;TMEM245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PABP3_HUMAN;PABPC3;258882.95;274767.94;212241.45;217797.73;231992.45;186958.77;179912.14;132477.67
BACD3_HUMAN;KCTD10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CK068_HUMAN;C11orf68;0.0;51120.543;44940.047;37114.77;46830.402;46528.547;0.0;0.0
GHITM_HUMAN;GHITM;0.0;0.0;0.0;28669.008;0.0;0.0;0.0;0.0
BOLA2_HUMAN;BOLA2;0.0;0.0;76479.33;76929.41;69282.62;40461.133;62396.703;0.0
TXNIP_HUMAN;TXNIP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TMX1_HUMAN;TMX1;153686.56;187424.12;171014.62;105719.19;104424.88;0.0;149105.42;0.0
GCP60_HUMAN;ACBD3;64590.31;48483.348;37571.8;51741.39;56073.1;67440.32;72281.82;61889.062
BORG4_HUMAN;CDC42EP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPK1_HUMAN;TPK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTN23_HUMAN;PTPN23;0.0;0.0;0.0;32595.492;0.0;39672.566;43223.168;0.0
UN45A_HUMAN;UNC45A;53295.94;25445.543;13912.486;36339.6;24796.74;83699.18;54776.79;88650.55
PPDPF_HUMAN;PPDPF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DNJC5_HUMAN;DNAJC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CA198_HUMAN;C1orf198;0.0;0.0;192596.9;48085.023;0.0;0.0;76912.625;0.0
CHM4B_HUMAN;CHMP4B;0.0;92415.01;101375.25;85755.875;123460.99;85391.18;68373.68;70525.9
RWDD1_HUMAN;RWDD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FN3K_HUMAN;FN3K;0.0;0.0;0.0;35383.016;0.0;23809.959;0.0;0.0
OFUT1_HUMAN;POFUT1;92851.19;80082.03;62724.055;84395.07;74022.47;101137.2;98832.36;98270.96
PIGU_HUMAN;PIGU;0.0;0.0;0.0;0.0;0.0;20016.012;80971.1;0.0
MLP3A_HUMAN;MAP1LC3A;0.0;0.0;0.0;0.0;0.0;0.0;25088.982;0.0
IFG15_HUMAN;TOR1AIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WNK1_HUMAN;WNK1;0.0;0.0;0.0;0.0;26765.855;0.0;0.0;0.0
AMPB_HUMAN;RNPEP;77586.47;59893.453;75164.89;64546.895;87652.086;72011.336;85300.25;81520.234
GLP3L_HUMAN;GOLPH3L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GOLP3_HUMAN;GOLPH3;71751.875;30999.13;30200.703;40655.957;0.0;74718.03;47842.77;74121.9
TBB1_HUMAN;TUBB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GAPR1_HUMAN;GLIPR2;0.0;0.0;0.0;0.0;52079.77;0.0;0.0;0.0
SENP3_HUMAN;SENP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSBL3_HUMAN;OSBPL3;0.0;0.0;18728.713;26691.047;0.0;22192.783;0.0;21117.87
RGCC_HUMAN;RGCC;0.0;0.0;0.0;0.0;0.0;21402.617;0.0;0.0
CAPAM_HUMAN;PCIF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ALG2_HUMAN;ALG2;0.0;53395.844;0.0;34694.617;0.0;0.0;56252.402;0.0
HEAT1_HUMAN;HEATR1;0.0;0.0;0.0;17568.465;0.0;0.0;0.0;0.0
RABE2_HUMAN;RABEP2;0.0;64316.008;0.0;61684.83;46508.375;67122.69;44938.09;84314.5
CDCP1_HUMAN;CDCP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BICC1_HUMAN;BICC1;0.0;0.0;0.0;18296.486;0.0;0.0;0.0;0.0
CLMP_HUMAN;CLMP;0.0;43746.387;0.0;0.0;0.0;0.0;0.0;0.0
CCD86_HUMAN;CCDC86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OPA3_HUMAN;OPA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACSS3_HUMAN;ACSS3;0.0;0.0;0.0;29778.791;0.0;50192.406;0.0;0.0
NOL6_HUMAN;NOL6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
YTDC2_HUMAN;YTHDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AZI2_HUMAN;AZI2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ES8L2_HUMAN;EPS8L2;0.0;0.0;0.0;16504.275;0.0;0.0;0.0;0.0
RPAP3_HUMAN;RPAP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BCAS3_HUMAN;BCAS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ALG9_HUMAN;ALG9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LDAH_HUMAN;LDAH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANTR1_HUMAN;ANTXR1;32920.305;0.0;0.0;20525.191;0.0;22880.59;0.0;21784.814
WDR55_HUMAN;WDR55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RANB3_HUMAN;RANBP3;0.0;34765.754;48753.312;19957.45;0.0;0.0;0.0;0.0
GREM2_HUMAN;GREM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTP1_HUMAN;DCTPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SH24A_HUMAN;SH2D4A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PEAK1_HUMAN;PEAK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPF2_HUMAN;RPF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
