Protein.ID;Gene;DPSCs_c_12 MaxLFQ Intensity;DPSCs_c_16 MaxLFQ Intensity;DPSCs_c_23 MaxLFQ Intensity;DPSCs_c_38 MaxLFQ Intensity;DPSCs_d_12 MaxLFQ Intensity;DPSCs_d_16 MaxLFQ Intensity;DPSCs_d_23 MaxLFQ Intensity;DPSCs_d_38 MaxLFQ Intensity
COF1_HUMAN;CFL1;529197.6;232907.19;448247.03;167443.55;178394.95;513468.47;295805.25;561366.94
IF4B_HUMAN;EIF4B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AT2B4_HUMAN;ATP2B4;0.0;0.0;65742.664;0.0;0.0;57521.7;0.0;0.0
LAMA2_HUMAN;LAMA2;116491.164;175720.33;138992.73;138198.77;293956.5;195959.77;296704.03;195455.17
MMP11_HUMAN;MMP11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAE1_HUMAN;CHM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRHBP_HUMAN;CRHBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EF1B_HUMAN;EEF1B2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58701.402
IBP6_HUMAN;IGFBP6;1306473.6;1996307.0;2447333.0;375922.0;1006167.0;1457427.4;1809385.5;479309.7
IBP5_HUMAN;IGFBP5;209887.55;807126.94;201062.2;199469.19;357415.0;251880.47;231478.77;102049.414
PPAC_HUMAN;ACP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TENA_HUMAN;TNC;197001.72;113428.35;273174.72;79855.875;226699.27;92852.3;318623.84;76529.83
MYL9_HUMAN;MYL9;82247.77;0.0;85655.16;0.0;0.0;0.0;0.0;0.0
MCM3_HUMAN;MCM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZA2G_HUMAN;AZGP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAMA1_HUMAN;LAMA1;0.0;133853.88;95847.336;137386.5;193964.78;0.0;114933.06;54392.98
RS12_HUMAN;RPS12;228986.73;146191.98;252357.92;105075.164;124105.32;114598.89;0.0;0.0
DNJB1_HUMAN;DNAJB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATPA_HUMAN;ATP5F1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CATS_HUMAN;CTSS;0.0;0.0;0.0;89081.016;0.0;0.0;0.0;71059.7
PSA1_HUMAN;PSMA1;122974.15;198301.86;129030.78;122859.2;0.0;179355.31;0.0;181309.62
PSA2_HUMAN;PSMA2;96832.414;117185.07;117384.64;74089.21;0.0;100495.26;76653.06;93479.664
PSA3_HUMAN;PSMA3;158306.33;188760.34;168681.64;107537.086;191468.9;153855.73;131085.2;147272.14
PSA4_HUMAN;PSMA4;139471.45;141543.97;173985.12;82489.72;0.0;116844.72;0.0;124812.11
CO5A3_HUMAN;COL5A3;0.0;0.0;0.0;286555.16;0.0;0.0;0.0;0.0
ITA3_HUMAN;ITGA3;0.0;0.0;167739.44;0.0;0.0;0.0;0.0;0.0
PTX3_HUMAN;PTX3;479540.78;561678.44;583367.9;625039.1;647827.7;568053.2;1006541.6;574070.2
MOES_HUMAN;MSN;548325.4;620993.4;736724.2;359523.44;533362.75;852561.1;747829.56;743880.9
DDX6_HUMAN;DDX6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
U2AF2_HUMAN;U2AF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL13_HUMAN;RPL13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S10A4_HUMAN;S100A4;418694.12;0.0;98521.75;158844.14;277151.9;0.0;0.0;388345.56
MGAT1_HUMAN;MGAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMGB2_HUMAN;HMGB2;66541.33;0.0;61800.977;0.0;0.0;0.0;0.0;0.0
PTBP1_HUMAN;PTBP1;98106.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYTC_HUMAN;TARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65985.3
SYVC_HUMAN;VARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EF1G_HUMAN;EEF1G;234728.61;192962.16;223870.3;0.0;0.0;316911.53;161214.8;379307.53
FKBP2_HUMAN;FKBP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STOM_HUMAN;STOM;0.0;70650.375;51649.027;0.0;0.0;66510.87;0.0;0.0
1433T_HUMAN;YWHAQ;157154.17;119618.516;148236.02;0.0;0.0;195415.98;118874.16;158002.66
MK03_HUMAN;MAPK3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPP4_HUMAN;DPP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL10_HUMAN;RPL10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO8A1_HUMAN;COL8A1;0.0;0.0;67244.336;0.0;96107.87;0.0;0.0;96560.64
APEX1_HUMAN;APEX1;109111.75;106669.125;127722.586;0.0;0.0;0.0;0.0;0.0
PYR1_HUMAN;CAD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CALR_HUMAN;CALR;497450.0;814150.2;651235.25;427059.44;391983.84;472726.72;448703.06;179003.19
CALX_HUMAN;CANX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120531.984
PSB8_HUMAN;PSMB8;0.0;78701.586;57191.504;0.0;0.0;59507.508;0.0;71377.26
PSB9_HUMAN;PSMB9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSA5_HUMAN;PSMA5;183357.44;232563.55;199305.47;144821.11;122457.55;254875.22;128012.84;270971.3
PSB4_HUMAN;PSMB4;117035.82;188695.27;169025.39;73570.21;0.0;201242.14;132366.12;163148.22
PSB6_HUMAN;PSMB6;140595.34;163000.58;179951.78;100668.766;147402.27;177638.34;0.0;164088.28
PSB5_HUMAN;PSMB5;150298.47;211554.1;202581.81;122559.31;120020.234;193179.58;119393.57;187348.58
GSTM2_HUMAN;GSTM2;0.0;0.0;0.0;0.0;0.0;57033.05;0.0;0.0
LYOX_HUMAN;LOX;215389.78;172041.66;159510.4;123316.49;267744.0;206700.34;342993.8;194398.62
MK01_HUMAN;MAPK1;0.0;0.0;134818.62;0.0;0.0;112892.03;0.0;100109.0
GRN_HUMAN;GRN;769045.4;900770.7;840665.5;395696.53;612271.3;0.0;0.0;755779.9
PTPRM_HUMAN;PTPRM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AMPL_HUMAN;LAP3;97964.875;155652.19;91086.71;126406.02;86655.34;181189.16;0.0;241089.05
NEC1_HUMAN;PCSK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPP2_HUMAN;TPP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IMPA1_HUMAN;IMPA1;0.0;0.0;0.0;0.0;0.0;85075.62;0.0;59705.746
CCN2_HUMAN;CCN2;376245.28;337334.25;204956.81;327630.88;441648.7;0.0;0.0;0.0
EPHA2_HUMAN;EPHA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHB2_HUMAN;EPHB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RABP2_HUMAN;CRABP2;0.0;0.0;64646.113;0.0;0.0;0.0;0.0;0.0
TKT_HUMAN;TKT;608436.4;678517.7;762217.5;317115.12;325032.72;468545.38;461933.7;640647.56
SPB3_HUMAN;SERPINB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LMOD1_HUMAN;LMOD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PML_HUMAN;PML;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MARCS_HUMAN;MARCKS;217976.47;162996.23;246286.88;135873.25;182627.94;137958.11;0.0;195506.69
ERP29_HUMAN;ERP29;237360.2;192185.9;263325.06;104086.125;120758.06;132708.95;91716.3;164341.19
PRDX6_HUMAN;PRDX6;163306.36;111268.9;125862.45;0.0;0.0;209894.52;143060.28;141822.48
BLVRB_HUMAN;BLVRB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRDX5_HUMAN;PRDX5;148820.62;0.0;116171.18;0.0;0.0;0.0;0.0;0.0
DOPD_HUMAN;DDT;118553.164;121695.07;172184.28;0.0;0.0;128723.016;0.0;116032.2
GFRP_HUMAN;GCHFR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRDX3_HUMAN;PRDX3;219673.55;36075.62;196554.02;0.0;168466.58;158720.9;0.0;111146.36
ATPD_HUMAN;ATP5F1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL12_HUMAN;RPL12;0.0;0.0;50090.79;0.0;0.0;0.0;0.0;0.0
ECHM_HUMAN;ECHS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCY_HUMAN;CMPK1;70939.11;87799.984;101758.9;0.0;0.0;104150.53;0.0;0.0
PEBP1_HUMAN;PEBP1;517711.16;588256.7;598304.6;300409.66;388179.94;548569.6;415804.03;308172.53
PDIA3_HUMAN;PDIA3;461042.66;603811.75;421673.84;301536.78;278375.25;423184.94;248214.06;557178.4
2AAA_HUMAN;PPP2R1A;62446.195;0.0;84984.76;0.0;0.0;0.0;0.0;0.0
PPIF_HUMAN;PPIF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NMT1_HUMAN;NMT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PURA2_HUMAN;ADSS2;0.0;80957.555;65629.85;0.0;0.0;94284.99;0.0;72994.375
UFO_HUMAN;AXL;151588.3;283903.56;187671.95;275850.16;316633.8;279236.16;464418.84;506772.66
AMRP_HUMAN;LRPAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLIP1_HUMAN;CLIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SORCN_HUMAN;SRI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSTT1_HUMAN;GSTT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILEU_HUMAN;SERPINB1;126967.484;111590.68;106684.375;65698.25;0.0;120104.375;0.0;134496.9
LCN1_HUMAN;LCN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDIA_HUMAN;GDI1;71793.73;130926.66;97190.91;101178.31;0.0;140242.5;0.0;109858.79
S10A7_HUMAN;S100A7;0.0;65234.07;0.0;60215.26;0.0;0.0;0.0;0.0
METK2_HUMAN;MAT2A;0.0;0.0;45171.234;0.0;0.0;0.0;0.0;0.0
SDC4_HUMAN;SDC4;517793.22;660234.8;1023731.2;129971.33;498870.12;276623.8;657856.94;0.0
DNJA1_HUMAN;DNAJA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3HIDH_HUMAN;HIBADH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PUR9_HUMAN;ATIC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRH3_HUMAN;HNRNPH3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRH1_HUMAN;HNRNPH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CASPE_HUMAN;CASP14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433B_HUMAN;YWHAB;254829.9;209391.22;273507.1;165101.61;224114.6;298410.44;212466.19;328675.94
STIP1_HUMAN;STIP1;74476.266;0.0;59634.09;0.0;0.0;58801.016;0.0;75133.65
S10AB_HUMAN;S100A11;578507.56;380056.4;506857.34;126333.766;412058.3;530817.25;302365.66;534233.75
PRDX2_HUMAN;PRDX2;222278.03;0.0;251491.72;0.0;220951.7;331489.66;264928.97;223044.33
CDD_HUMAN;CDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTD_HUMAN;DCTD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBP1_HUMAN;GBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL9_HUMAN;RPL9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KINH_HUMAN;KIF5B;0.0;137563.73;0.0;0.0;0.0;0.0;0.0;51657.49
DUT_HUMAN;DUT;0.0;0.0;63256.95;0.0;0.0;0.0;0.0;0.0
S10A3_HUMAN;S100A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MA1A1_HUMAN;MAN1A1;178775.52;186275.97;213301.61;0.0;290931.6;289582.66;379666.38;120048.92
MCM4_HUMAN;MCM4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MCM7_HUMAN;MCM7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALNS_HUMAN;GALNS;234082.28;203879.8;139403.62;144009.84;333818.16;171300.67;174151.23;211928.03
RNAS4_HUMAN;RNASE4;265096.0;257289.95;387347.78;175833.73;460805.22;133146.31;216890.23;89257.85
SDC2_HUMAN;SDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLYM_HUMAN;SHMT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSP74_HUMAN;HSPA4;126805.805;113731.24;117221.53;89484.06;88162.42;122813.234;108073.27;109699.76
MPI_HUMAN;MPI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPC1_HUMAN;GPC1;680786.0;600069.75;897530.75;253828.05;299642.28;197587.38;369035.56;133470.75
CTNA1_HUMAN;CTNNA1;0.0;0.0;34801.566;0.0;0.0;0.0;0.0;0.0
CTNB1_HUMAN;CTNNB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHB1_HUMAN;PHB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB6_HUMAN;SERPINB6;190895.25;174672.9;222841.3;95860.11;211036.98;181751.5;178978.12;181258.36
RADI_HUMAN;RDX;85688.89;89223.08;88844.99;87674.29;90803.75;90812.29;91835.055;82645.36
RFA3_HUMAN;RPA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL22_HUMAN;RPL22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPRE_HUMAN;SPR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADML_HUMAN;ADM;0.0;138691.9;58123.965;101218.555;0.0;99525.98;113723.945;86675.68
TSP2_HUMAN;THBS2;98330.66;239495.7;188909.78;274502.56;0.0;185093.5;162700.4;157971.45
TSP4_HUMAN;THBS4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDUA_HUMAN;IDUA;118200.06;82644.44;92515.17;0.0;157429.2;79134.75;0.0;0.0
CBS_HUMAN;CBS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K1C9_HUMAN;KRT9;660668.4;1205736.1;1146354.6;1094186.1;1280775.0;3990909.0;2388261.5;1635036.6
FBN1_HUMAN;FBN1;565926.5;836077.9;823768.0;474789.03;646301.56;411222.97;807771.4;433168.44
FBN2_HUMAN;FBN2;233158.4;202203.81;195092.95;161301.53;401621.34;383858.38;537094.2;209327.19
GDE_HUMAN;AGL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYH9_HUMAN;MYH9;349419.34;296930.53;407402.1;196220.61;263622.75;362021.44;264601.75;304762.12
MYH10_HUMAN;MYH10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPB2_HUMAN;COPB2;0.0;82935.51;64035.605;52776.234;0.0;86458.445;0.0;107749.37
ACTN2_HUMAN;ACTN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADDA_HUMAN;ADD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BASI_HUMAN;BSG;68940.92;95540.695;130836.17;0.0;0.0;0.0;0.0;71728.3
TIMP3_HUMAN;TIMP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUS_HUMAN;FUS;103590.984;69914.95;100689.88;0.0;0.0;0.0;0.0;0.0
GLRX1_HUMAN;GLRX;0.0;71920.76;0.0;0.0;0.0;120063.17;0.0;98051.99
K22E_HUMAN;KRT2;560270.7;803800.4;1648775.4;873090.5;1166275.8;2173319.2;1407278.5;1228528.0
PRS7_HUMAN;PSMC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CH3L1_HUMAN;CHI3L1;0.0;0.0;169073.36;0.0;0.0;0.0;0.0;90966.26
GGT5_HUMAN;GGT5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARL3_HUMAN;ARL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MP2K2_HUMAN;MAP2K2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VATE1_HUMAN;ATP6V1E1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HEM6_HUMAN;CPOX;0.0;0.0;173518.75;0.0;0.0;0.0;0.0;0.0
RL4_HUMAN;RPL4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8ODP_HUMAN;NUDT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LONM_HUMAN;LONP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGM1_HUMAN;PGM1;74854.74;132502.53;105555.625;0.0;0.0;113070.68;0.0;94809.21
PP1G_HUMAN;PPP1CC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PEDF_HUMAN;SERPINF1;5609709.0;7277317.0;6469385.0;1163271.2;5241893.0;7450222.5;5869871.5;3732276.2
ODO2_HUMAN;DLST;112079.49;64679.26;104478.24;0.0;0.0;70769.02;0.0;0.0
SRP14_HUMAN;SRP14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TAGL2_HUMAN;TAGLN2;395351.84;182624.45;359717.06;126781.42;220443.52;356530.25;361160.75;254863.4
TALDO_HUMAN;TALDO1;250347.5;266145.5;231393.8;150559.53;184612.23;227187.4;134890.03;244852.98
SYUA_HUMAN;SNCA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ETFB_HUMAN;ETFB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBMX_HUMAN;RBMX;205535.06;109238.76;198104.92;77173.86;0.0;0.0;0.0;82825.086
LICH_HUMAN;LIPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VATA_HUMAN;ATP6V1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86691.266
GRP75_HUMAN;HSPA9;106716.836;0.0;75527.56;0.0;0.0;0.0;0.0;0.0
IF4A3_HUMAN;EIF4A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS19_HUMAN;RPS19;0.0;56534.1;62062.26;0.0;0.0;0.0;0.0;0.0
RL3_HUMAN;RPL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COFA1_HUMAN;COL15A1;73476.73;0.0;0.0;0.0;0.0;0.0;0.0;124380.07
COIA1_HUMAN;COL18A1;96907.01;312456.38;361339.2;145443.6;283241.2;436854.66;362717.16;439209.62
AN32A_HUMAN;ANP32A;110535.44;0.0;106769.8;0.0;0.0;0.0;0.0;0.0
FEN1_HUMAN;FEN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAPG_HUMAN;CAPG;289381.88;92810.94;187121.81;64897.305;184745.73;176381.22;184940.61;139725.4
CAP2_HUMAN;CAP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IL6RB_HUMAN;IL6ST;0.0;0.0;39932.29;0.0;0.0;0.0;0.0;0.0
TXLNA_HUMAN;TXLNA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPZ_HUMAN;CCT6A;110367.34;0.0;89817.98;0.0;0.0;79121.73;0.0;68672.586
NNMT_HUMAN;NNMT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB10_HUMAN;PSMB10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL13A_HUMAN;RPL13A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STAT3_HUMAN;STAT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MDHC_HUMAN;MDH1;423087.16;521884.88;518645.12;251641.38;327732.78;487084.88;318624.34;531838.6
MDHM_HUMAN;MDH2;491686.62;406569.56;484269.94;232597.62;356024.47;298727.4;210283.06;227076.31
ECHA_HUMAN;HADHA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF2G_HUMAN;EIF2S3;0.0;0.0;56579.504;0.0;0.0;51561.5;0.0;0.0
LEP_HUMAN;LEP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WNT5A_HUMAN;WNT5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTGDS_HUMAN;PTGDS;823051.8;4504563.0;3496819.5;443582.44;974871.44;3094605.8;1830251.1;610332.8
CSK_HUMAN;CSK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GARS_HUMAN;GARS1;0.0;56980.88;63456.31;0.0;0.0;0.0;0.0;87049.336
SYIC_HUMAN;IARS1;0.0;0.0;48516.992;0.0;0.0;0.0;0.0;0.0
NBL1_HUMAN;NBL1;53478.773;52201.844;51155.06;62265.137;125417.69;0.0;0.0;0.0
EIF1_HUMAN;EIF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECI1_HUMAN;ECI1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAP2A_HUMAN;TMPO;96534.305;0.0;114711.61;0.0;0.0;0.0;0.0;88239.766
STAT1_HUMAN;STAT1;0.0;0.0;169585.17;0.0;0.0;0.0;0.0;0.0
STAT6_HUMAN;STAT6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTREX_HUMAN;MTREX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AK1C3_HUMAN;AKR1C3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPS15_HUMAN;EPS15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LPPRC_HUMAN;LRPPRC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THIM_HUMAN;ACAA2;65735.6;0.0;57840.605;0.0;0.0;0.0;0.0;0.0
RL35_HUMAN;RPL35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDN2A_HUMAN;CDKN2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDN2C_HUMAN;CDKN2C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCP_HUMAN;PRCP;281759.06;149871.33;292413.3;129616.25;355811.56;221108.88;383975.34;206512.64
CXCL5_HUMAN;CXCL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDF5_HUMAN;GDF5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LIS1_HUMAN;PAFAH1B1;87007.2;89829.24;111235.22;0.0;0.0;122553.96;83510.42;87640.26
MUC18_HUMAN;MCAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CATO_HUMAN;CTSO;79775.41;104504.37;86586.49;94261.83;133217.72;148002.25;145988.34;141450.8
CATK_HUMAN;CTSK;374376.56;195494.69;254169.2;113917.48;259911.86;235309.12;129500.84;90809.02
MATR3_HUMAN;MATR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BTD_HUMAN;BTD;155033.25;191475.2;147302.1;192886.11;183951.97;185839.9;182828.45;214833.78
RANG_HUMAN;RANBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67859.1
NAMPT_HUMAN;NAMPT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65163.57
PRS6B_HUMAN;PSMC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIC_HUMAN;PPIC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VDAC2_HUMAN;VDAC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP5_HUMAN;USP5;0.0;0.0;61582.965;0.0;0.0;0.0;0.0;0.0
RECQ1_HUMAN;RECQL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRK_HUMAN;CRK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRKL_HUMAN;CRKL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAG6_HUMAN;BAG6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NSF_HUMAN;NSF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL27A_HUMAN;RPL27A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL5_HUMAN;RPL5;202761.6;82990.57;140031.02;0.0;0.0;0.0;0.0;0.0
RL21_HUMAN;RPL21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS9_HUMAN;RPS9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS5_HUMAN;RPS5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS10_HUMAN;RPS10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAP1B_HUMAN;MAP1B;147668.52;163159.98;207815.45;125667.58;153583.47;175162.14;184023.62;120529.01
GNPI1_HUMAN;GNPDA1;116158.94;127015.17;121224.72;0.0;77751.4;126148.5;132476.97;0.0
YAP1_HUMAN;YAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UTRN_HUMAN;UTRN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IQGA1_HUMAN;IQGAP1;100672.47;93836.38;106965.414;0.0;118663.56;102454.75;0.0;106584.94
GLYG_HUMAN;GYG1;0.0;0.0;65147.26;0.0;0.0;81508.97;0.0;0.0
MSS4_HUMAN;RABIF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAZA2_HUMAN;CAPZA2;74886.25;0.0;66127.5;0.0;0.0;0.0;0.0;0.0
AL1A3_HUMAN;ALDH1A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYQ_HUMAN;QARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL29_HUMAN;RPL29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LEG7_HUMAN;LGALS7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SDF1_HUMAN;CXCL12;164135.92;50187.6;113565.68;0.0;96205.945;0.0;0.0;0.0
PPCE_HUMAN;PREP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAOX_HUMAN;ME1;0.0;0.0;68654.23;0.0;0.0;0.0;0.0;107906.375
TFPI2_HUMAN;TFPI2;0.0;105539.01;71213.59;142214.55;0.0;0.0;0.0;0.0
LEPR_HUMAN;LEPR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPD_HUMAN;ARCN1;103332.5;62389.637;109649.71;0.0;0.0;84711.445;0.0;79778.24
LSS_HUMAN;LSS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSH1_HUMAN;GCLC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSH0_HUMAN;GCLM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD8_HUMAN;PSMD8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB4_HUMAN;SERPINB4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRC2A_HUMAN;PRRC2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSHB_HUMAN;GSS;81844.2;101638.32;86959.266;0.0;0.0;116156.195;87706.516;104695.18
TCPE_HUMAN;CCT5;0.0;0.0;296002.3;0.0;0.0;0.0;0.0;0.0
