Protein.ID;Gene;Umb_c_1002 MaxLFQ Intensity;Umb_c_11 MaxLFQ Intensity;Umb_c_203 MaxLFQ Intensity;Umb_c_62 MaxLFQ Intensity;Umb_d_1002 MaxLFQ Intensity;Umb_d_11 MaxLFQ Intensity;Umb_d_203 MaxLFQ Intensity;Umb_d_62 MaxLFQ Intensity
AT2B4_HUMAN;ATP2B4;51306.566;96084.09;0.0;64663.25;0.0;0.0;50793.746;0.0
LAMA2_HUMAN;LAMA2;113487.57;96554.43;92472.516;0.0;282185.7;118187.2;90980.6;108237.06
MMP11_HUMAN;MMP11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAE1_HUMAN;CHM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRHBP_HUMAN;CRHBP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EF1B_HUMAN;EEF1B2;74511.59;0.0;0.0;85307.086;0.0;0.0;0.0;89151.7
IBP6_HUMAN;IGFBP6;378825.2;0.0;191114.72;183814.78;147554.92;0.0;204259.5;180359.84
IBP5_HUMAN;IGFBP5;125742.04;0.0;121690.32;0.0;0.0;0.0;0.0;0.0
PPAC_HUMAN;ACP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TENA_HUMAN;TNC;87811.11;92006.46;0.0;71123.16;137039.4;0.0;61329.57;150680.39
MYL9_HUMAN;MYL9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MCM3_HUMAN;MCM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZA2G_HUMAN;AZGP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAMA1_HUMAN;LAMA1;137668.78;151034.5;88650.125;0.0;136970.34;169629.64;0.0;0.0
RS12_HUMAN;RPS12;124721.234;144767.78;138128.88;165333.75;78849.85;0.0;92109.125;101585.68
DNJB1_HUMAN;DNAJB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATPA_HUMAN;ATP5F1A;0.0;0.0;119991.38;0.0;0.0;0.0;0.0;0.0
CATS_HUMAN;CTSS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSA1_HUMAN;PSMA1;162052.33;174262.23;210079.88;144776.38;88402.164;158856.12;176001.27;145003.9
PSA2_HUMAN;PSMA2;115752.625;108627.125;123330.47;104575.52;91117.71;85789.82;117469.016;91190.97
PSA3_HUMAN;PSMA3;177501.23;188664.69;193620.58;163400.0;150275.73;184636.12;186810.25;152995.84
PSA4_HUMAN;PSMA4;135743.67;111455.4;151396.17;108450.195;82931.484;102517.64;128914.414;118866.836
CO5A3_HUMAN;COL5A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITA3_HUMAN;ITGA3;0.0;246526.55;0.0;90013.41;0.0;140516.84;0.0;0.0
PTX3_HUMAN;PTX3;3123051.0;1162642.0;1317070.8;2301565.2;2410481.5;1242485.5;1302410.1;4611069.5
MOES_HUMAN;MSN;619458.4;528592.0;546984.56;902316.4;247498.61;463565.3;697312.06;724825.94
DDX6_HUMAN;DDX6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
U2AF2_HUMAN;U2AF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL13_HUMAN;RPL13;0.0;0.0;0.0;87129.32;0.0;0.0;0.0;0.0
S10A4_HUMAN;S100A4;65279.992;0.0;78597.43;0.0;0.0;0.0;0.0;0.0
MGAT1_HUMAN;MGAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMGB2_HUMAN;HMGB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTBP1_HUMAN;PTBP1;87286.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYTC_HUMAN;TARS1;109326.73;0.0;53356.688;83169.46;0.0;0.0;70358.31;92007.3
SYVC_HUMAN;VARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EF1G_HUMAN;EEF1G;261798.67;207392.6;171234.1;284154.28;0.0;171650.61;171561.48;212047.16
FKBP2_HUMAN;FKBP2;0.0;0.0;98186.38;0.0;0.0;0.0;0.0;0.0
STOM_HUMAN;STOM;85953.34;154430.34;0.0;0.0;76715.18;114451.15;106473.62;82538.984
1433T_HUMAN;YWHAQ;165755.5;74248.695;77328.086;139287.62;0.0;0.0;110341.03;137856.11
MK03_HUMAN;MAPK3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPP4_HUMAN;DPP4;233649.23;335175.06;290728.6;204020.2;119169.3;251779.53;358951.84;534686.9
RL10_HUMAN;RPL10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO8A1_HUMAN;COL8A1;140091.6;0.0;0.0;48246.984;236062.83;0.0;192531.27;415202.25
APEX1_HUMAN;APEX1;61054.543;0.0;72305.85;0.0;0.0;0.0;0.0;0.0
PYR1_HUMAN;CAD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CALR_HUMAN;CALR;469989.28;1024095.75;764951.2;542747.8;353481.78;739348.56;532915.1;622806.56
CALX_HUMAN;CANX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB8_HUMAN;PSMB8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB9_HUMAN;PSMB9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSA5_HUMAN;PSMA5;282395.1;258770.73;249734.66;241553.4;0.0;171664.61;221953.55;210027.33
PSB4_HUMAN;PSMB4;164639.08;139993.14;207707.34;185680.28;0.0;143977.62;161311.34;122852.61
PSB6_HUMAN;PSMB6;202944.16;183023.83;219723.61;195249.58;114412.7;173457.6;184364.73;167381.4
PSB5_HUMAN;PSMB5;218127.16;243259.19;256089.64;241127.84;108256.17;220778.81;239800.66;229730.73
GSTM2_HUMAN;GSTM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LYOX_HUMAN;LOX;221974.98;147702.39;93678.29;256338.98;150658.0;150164.53;158575.31;396825.12
MK01_HUMAN;MAPK1;186764.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRN_HUMAN;GRN;0.0;0.0;230401.66;0.0;392107.06;0.0;309033.66;0.0
PTPRM_HUMAN;PTPRM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AMPL_HUMAN;LAP3;124575.43;130764.055;189823.28;137133.16;0.0;113150.08;175188.6;107894.98
NEC1_HUMAN;PCSK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPP2_HUMAN;TPP2;0.0;0.0;49926.473;0.0;0.0;0.0;56044.727;0.0
IMPA1_HUMAN;IMPA1;54199.914;0.0;58254.97;56915.703;0.0;0.0;66631.6;75385.06
CCN2_HUMAN;CCN2;210049.61;0.0;169415.7;0.0;582937.9;0.0;525178.3;131497.81
EPHA2_HUMAN;EPHA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHB2_HUMAN;EPHB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RABP2_HUMAN;CRABP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TKT_HUMAN;TKT;686269.4;360173.47;421698.3;464721.03;226293.0;332637.53;585606.94;629544.44
SPB3_HUMAN;SERPINB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LMOD1_HUMAN;LMOD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PML_HUMAN;PML;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MARCS_HUMAN;MARCKS;189267.6;217265.11;168510.95;158153.12;0.0;107178.0;91741.74;83051.7
ERP29_HUMAN;ERP29;191773.23;162113.61;87737.805;86772.63;73085.17;115393.4;146189.31;203180.44
PRDX6_HUMAN;PRDX6;150920.62;161235.45;140555.05;114368.74;0.0;115432.86;145247.88;149689.95
BLVRB_HUMAN;BLVRB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRDX5_HUMAN;PRDX5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127286.37
DOPD_HUMAN;DDT;0.0;0.0;123760.79;0.0;78285.734;0.0;214038.0;337942.1
GFRP_HUMAN;GCHFR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRDX3_HUMAN;PRDX3;149842.28;0.0;0.0;0.0;0.0;0.0;115898.59;206194.75
ATPD_HUMAN;ATP5F1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL12_HUMAN;RPL12;47346.34;0.0;52405.723;0.0;0.0;0.0;0.0;0.0
ECHM_HUMAN;ECHS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCY_HUMAN;CMPK1;94562.72;90158.91;119843.35;123420.18;100666.805;165566.06;227029.36;264319.97
PEBP1_HUMAN;PEBP1;306240.22;311336.1;323974.12;290815.5;173891.27;248096.3;388265.94;374014.12
PDIA3_HUMAN;PDIA3;515892.8;619866.3;602751.5;477517.03;233171.95;518521.88;436235.47;626431.06
2AAA_HUMAN;PPP2R1A;38638.168;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIF_HUMAN;PPIF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NMT1_HUMAN;NMT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PURA2_HUMAN;ADSS2;0.0;82278.05;57852.508;66089.72;0.0;0.0;54044.418;0.0
UFO_HUMAN;AXL;0.0;338513.88;108403.33;431092.28;110928.83;176115.22;90351.09;0.0
AMRP_HUMAN;LRPAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLIP1_HUMAN;CLIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SORCN_HUMAN;SRI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSTT1_HUMAN;GSTT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILEU_HUMAN;SERPINB1;68094.61;83876.72;77018.414;79042.805;0.0;79449.2;113706.46;103527.055
LCN1_HUMAN;LCN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDIA_HUMAN;GDI1;105913.03;181083.14;165434.34;156501.75;0.0;100249.695;135550.7;110449.75
S10A7_HUMAN;S100A7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
METK2_HUMAN;MAT2A;0.0;75140.91;0.0;77282.914;0.0;0.0;57629.934;0.0
SDC4_HUMAN;SDC4;165503.83;429513.78;283252.75;431838.7;0.0;434719.94;216585.94;290016.62
DNJA1_HUMAN;DNAJA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3HIDH_HUMAN;HIBADH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PUR9_HUMAN;ATIC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRH3_HUMAN;HNRNPH3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRH1_HUMAN;HNRNPH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CASPE_HUMAN;CASP14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433B_HUMAN;YWHAB;245422.34;186492.88;199237.78;215662.2;102552.2;182193.98;232174.11;218385.88
STIP1_HUMAN;STIP1;70665.49;45113.188;0.0;71094.336;0.0;0.0;44762.723;66356.31
S10AB_HUMAN;S100A11;454011.34;161287.45;286156.84;372805.75;136027.84;182172.98;410272.84;345056.12
PRDX2_HUMAN;PRDX2;216354.14;0.0;80596.92;200556.16;0.0;167766.88;195677.94;283752.94
CDD_HUMAN;CDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTD_HUMAN;DCTD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBP1_HUMAN;GBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL9_HUMAN;RPL9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KINH_HUMAN;KIF5B;60510.52;68833.22;0.0;64020.586;0.0;0.0;0.0;0.0
DUT_HUMAN;DUT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S10A3_HUMAN;S100A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MA1A1_HUMAN;MAN1A1;117684.305;101090.516;72556.28;182074.66;265450.72;230322.7;234996.7;765599.06
MCM4_HUMAN;MCM4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MCM7_HUMAN;MCM7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALNS_HUMAN;GALNS;85620.74;126233.87;108407.266;81402.22;116092.984;109298.836;75646.19;102232.734
RNAS4_HUMAN;RNASE4;0.0;0.0;82667.125;0.0;196551.56;0.0;108426.17;93215.75
SDC2_HUMAN;SDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLYM_HUMAN;SHMT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSP74_HUMAN;HSPA4;113077.08;104154.51;123137.72;108042.375;87358.35;106909.5;121066.64;105224.586
MPI_HUMAN;MPI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPC1_HUMAN;GPC1;429901.88;473089.03;238138.88;354527.34;184357.95;273085.75;232234.72;223151.31
CTNA1_HUMAN;CTNNA1;75791.805;93019.3;0.0;74910.61;0.0;70724.81;0.0;0.0
CTNB1_HUMAN;CTNNB1;76461.4;102335.24;60440.508;68940.375;0.0;0.0;0.0;0.0
PHB1_HUMAN;PHB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB6_HUMAN;SERPINB6;147381.94;164047.08;156295.62;104625.35;88812.82;102154.75;151738.69;182924.5
RADI_HUMAN;RDX;72546.625;59197.688;67082.164;85298.414;0.0;0.0;59578.95;66239.65
RFA3_HUMAN;RPA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL22_HUMAN;RPL22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPRE_HUMAN;SPR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADML_HUMAN;ADM;0.0;0.0;0.0;0.0;88175.51;96512.9;88267.04;113017.19
TSP2_HUMAN;THBS2;417306.53;767414.7;230414.23;494879.72;215632.89;279261.7;186847.3;163267.12
TSP4_HUMAN;THBS4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDUA_HUMAN;IDUA;72100.93;75117.09;48625.625;0.0;88134.9;0.0;0.0;81587.9
CBS_HUMAN;CBS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K1C9_HUMAN;KRT9;909596.6;899891.6;862507.5;909973.44;627838.2;1140389.0;1178579.5;1103574.6
FBN1_HUMAN;FBN1;520845.22;446536.47;273217.94;488286.16;703378.25;392974.47;341792.56;700203.7
FBN2_HUMAN;FBN2;203559.31;124568.484;83333.734;168904.08;190940.58;145280.55;148280.78;146021.9
GDE_HUMAN;AGL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYH9_HUMAN;MYH9;531390.8;292445.94;194484.81;389046.06;129247.586;195500.52;195246.86;316680.72
MYH10_HUMAN;MYH10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPB2_HUMAN;COPB2;74441.23;80830.336;63775.797;82875.6;0.0;0.0;69385.305;94929.0
ACTN2_HUMAN;ACTN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADDA_HUMAN;ADD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BASI_HUMAN;BSG;101207.36;143927.0;155456.7;98474.5;112774.65;161390.03;208428.6;161172.25
TIMP3_HUMAN;TIMP3;0.0;0.0;72341.03;98259.91;0.0;0.0;0.0;0.0
FUS_HUMAN;FUS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLRX1_HUMAN;GLRX;98673.016;78664.62;149333.86;130822.94;101401.48;153445.42;517105.84;421809.6
K22E_HUMAN;KRT2;545118.9;653829.0;966125.06;846560.06;533898.06;793756.56;883513.4;903708.9
PRS7_HUMAN;PSMC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CH3L1_HUMAN;CHI3L1;597794.7;325502.22;711742.06;478909.9;1548942.6;2890990.2;1971189.4;4281567.0
GGT5_HUMAN;GGT5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARL3_HUMAN;ARL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MP2K2_HUMAN;MAP2K2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VATE1_HUMAN;ATP6V1E1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HEM6_HUMAN;CPOX;0.0;0.0;131091.89;118035.97;0.0;0.0;149137.84;190249.77
RL4_HUMAN;RPL4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8ODP_HUMAN;NUDT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LONM_HUMAN;LONP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGM1_HUMAN;PGM1;130692.55;116933.8;117484.96;101376.164;148303.67;219132.94;298027.44;235822.06
PP1G_HUMAN;PPP1CC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PEDF_HUMAN;SERPINF1;294273.88;213607.95;249959.08;86759.625;670629.1;138748.33;164466.61;279719.1
ODO2_HUMAN;DLST;77325.15;0.0;75222.0;90904.42;0.0;0.0;63323.844;86988.72
SRP14_HUMAN;SRP14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TAGL2_HUMAN;TAGLN2;428733.34;146767.22;114059.35;354918.66;104598.5;148132.0;151271.12;506138.38
TALDO_HUMAN;TALDO1;321343.7;187915.89;185118.08;213291.5;113208.22;175314.42;312467.44;201208.48
SYUA_HUMAN;SNCA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ETFB_HUMAN;ETFB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBMX_HUMAN;RBMX;96414.086;60145.61;0.0;0.0;0.0;0.0;0.0;0.0
LICH_HUMAN;LIPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VATA_HUMAN;ATP6V1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRP75_HUMAN;HSPA9;104946.445;0.0;60344.016;91234.19;0.0;0.0;0.0;88096.97
IF4A3_HUMAN;EIF4A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS19_HUMAN;RPS19;46000.836;72036.1;74830.07;83813.24;0.0;0.0;66561.21;0.0
RL3_HUMAN;RPL3;0.0;0.0;0.0;80323.74;0.0;0.0;0.0;0.0
COFA1_HUMAN;COL15A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COIA1_HUMAN;COL18A1;149962.47;394178.5;114486.83;178263.34;212268.19;293571.62;113296.19;113175.74
AN32A_HUMAN;ANP32A;124180.84;103382.79;0.0;0.0;0.0;0.0;0.0;0.0
FEN1_HUMAN;FEN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAPG_HUMAN;CAPG;82897.0;0.0;0.0;67366.54;0.0;0.0;43607.35;75129.86
CAP2_HUMAN;CAP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IL6RB_HUMAN;IL6ST;0.0;0.0;0.0;47782.28;0.0;0.0;46378.38;0.0
TXLNA_HUMAN;TXLNA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPZ_HUMAN;CCT6A;113905.83;69188.27;0.0;65807.58;0.0;0.0;73577.86;78138.26
NNMT_HUMAN;NNMT;0.0;0.0;0.0;0.0;0.0;0.0;130332.14;197649.6
PSB10_HUMAN;PSMB10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL13A_HUMAN;RPL13A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STAT3_HUMAN;STAT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MDHC_HUMAN;MDH1;347476.6;422796.78;528493.25;356492.34;255325.34;329123.62;543964.6;507917.12
MDHM_HUMAN;MDH2;299844.53;237224.44;401482.1;274551.1;201560.14;212003.88;480814.9;410698.7
ECHA_HUMAN;HADHA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF2G_HUMAN;EIF2S3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LEP_HUMAN;LEP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WNT5A_HUMAN;WNT5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTGDS_HUMAN;PTGDS;0.0;245106.55;0.0;0.0;352618.94;436835.47;65801.5;252606.84
CSK_HUMAN;CSK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GARS_HUMAN;GARS1;94166.48;85600.36;57341.53;83183.59;0.0;0.0;87577.59;72770.195
SYIC_HUMAN;IARS1;99560.195;75382.99;0.0;0.0;0.0;0.0;0.0;0.0
NBL1_HUMAN;NBL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF1_HUMAN;EIF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECI1_HUMAN;ECI1;0.0;0.0;0.0;0.0;0.0;0.0;60179.055;0.0
LAP2A_HUMAN;TMPO;91965.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STAT1_HUMAN;STAT1;138617.2;0.0;98535.15;0.0;0.0;0.0;139420.89;129731.28
STAT6_HUMAN;STAT6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTREX_HUMAN;MTREX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AK1C3_HUMAN;AKR1C3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPS15_HUMAN;EPS15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LPPRC_HUMAN;LRPPRC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THIM_HUMAN;ACAA2;49612.05;0.0;69049.016;59510.492;0.0;0.0;80803.45;70202.875
RL35_HUMAN;RPL35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDN2A_HUMAN;CDKN2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDN2C_HUMAN;CDKN2C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCP_HUMAN;PRCP;125203.83;133758.92;118649.65;118661.664;122805.75;146481.31;121153.29;168817.27
CXCL5_HUMAN;CXCL5;0.0;0.0;0.0;0.0;100117.49;0.0;63154.355;70508.04
GDF5_HUMAN;GDF5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LIS1_HUMAN;PAFAH1B1;104254.055;74032.65;82921.11;90016.05;53520.066;81881.5;113384.17;92578.69
MUC18_HUMAN;MCAM;97704.87;118858.61;0.0;191786.08;0.0;93272.734;0.0;106231.09
CATO_HUMAN;CTSO;54188.12;75722.76;0.0;75314.445;65059.766;83963.24;0.0;84766.91
CATK_HUMAN;CTSK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MATR3_HUMAN;MATR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BTD_HUMAN;BTD;98511.234;168977.89;126074.625;102441.8;123078.28;116452.6;98614.31;135051.62
RANG_HUMAN;RANBP1;0.0;0.0;0.0;0.0;0.0;0.0;41332.246;0.0
NAMPT_HUMAN;NAMPT;99048.11;0.0;66326.17;101545.305;0.0;152448.27;215325.78;477003.75
PRS6B_HUMAN;PSMC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIC_HUMAN;PPIC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VDAC2_HUMAN;VDAC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP5_HUMAN;USP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RECQ1_HUMAN;RECQL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRK_HUMAN;CRK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRKL_HUMAN;CRKL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAG6_HUMAN;BAG6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NSF_HUMAN;NSF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL27A_HUMAN;RPL27A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL5_HUMAN;RPL5;224157.72;0.0;71832.9;198815.77;0.0;0.0;80365.67;0.0
RL21_HUMAN;RPL21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS9_HUMAN;RPS9;72870.98;69253.336;49385.94;85167.42;0.0;0.0;0.0;0.0
RS5_HUMAN;RPS5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS10_HUMAN;RPS10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAP1B_HUMAN;MAP1B;103236.164;109454.81;117386.55;163915.2;90896.9;82409.336;118911.73;103461.11
GNPI1_HUMAN;GNPDA1;178311.86;147868.42;132472.78;0.0;0.0;0.0;133681.77;105294.21
YAP1_HUMAN;YAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UTRN_HUMAN;UTRN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IQGA1_HUMAN;IQGAP1;107534.78;98594.91;71267.516;114469.45;0.0;101911.555;91333.7;98010.2
GLYG_HUMAN;GYG1;56841.92;0.0;61630.562;0.0;0.0;0.0;64984.348;64769.492
MSS4_HUMAN;RABIF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAZA2_HUMAN;CAPZA2;48141.816;0.0;0.0;0.0;0.0;0.0;0.0;61047.56
AL1A3_HUMAN;ALDH1A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYQ_HUMAN;QARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL29_HUMAN;RPL29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LEG7_HUMAN;LGALS7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SDF1_HUMAN;CXCL12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPCE_HUMAN;PREP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAOX_HUMAN;ME1;0.0;0.0;74102.07;0.0;0.0;0.0;109245.03;103540.1
TFPI2_HUMAN;TFPI2;0.0;0.0;1077681.9;0.0;147383.16;0.0;685767.56;0.0
LEPR_HUMAN;LEPR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPD_HUMAN;ARCN1;107488.83;0.0;76530.06;75145.2;0.0;0.0;58550.477;74153.22
LSS_HUMAN;LSS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSH1_HUMAN;GCLC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSH0_HUMAN;GCLM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD8_HUMAN;PSMD8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB4_HUMAN;SERPINB4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRC2A_HUMAN;PRRC2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSHB_HUMAN;GSS;84627.734;98272.45;113377.59;110683.95;0.0;95708.51;90703.59;80484.695
TCPE_HUMAN;CCT5;85867.99;0.0;0.0;74828.516;0.0;0.0;63878.297;0.0
NEST_HUMAN;NES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSP13_HUMAN;HSPA13;327190.03;272866.84;168008.19;280416.47;261384.33;240983.36;239903.56;358242.1
