Protein.ID;Gene;Ost_c_1111 MaxLFQ Intensity;Ost_c_12 MaxLFQ Intensity;Ost_c_20 MaxLFQ Intensity;Ost_c_22 MaxLFQ Intensity;Ost_dif_1111 MaxLFQ Intensity;Ost_dif_12 MaxLFQ Intensity;Ost_dif_20 MaxLFQ Intensity;Ost_dif_22 MaxLFQ Intensity
CATS_HUMAN;CTSS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSA1_HUMAN;PSMA1;0.0;0.0;88809.4;0.0;0.0;0.0;0.0;149822.16
PSA2_HUMAN;PSMA2;0.0;0.0;92733.28;107309.67;0.0;0.0;89447.12;99921.52
PSA3_HUMAN;PSMA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSA4_HUMAN;PSMA4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO5A3_HUMAN;COL5A3;0.0;0.0;60850.227;0.0;0.0;0.0;0.0;0.0
ITA3_HUMAN;ITGA3;0.0;0.0;0.0;0.0;40515.77;0.0;0.0;0.0
PTX3_HUMAN;PTX3;232932.11;0.0;595787.3;553690.3;261968.69;193868.34;598491.56;481401.03
MOES_HUMAN;MSN;320730.75;498705.06;0.0;155513.64;191254.1;287876.6;0.0;0.0
DDX6_HUMAN;DDX6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
U2AF2_HUMAN;U2AF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL13_HUMAN;RPL13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S10A4_HUMAN;S100A4;0.0;596391.5;0.0;229420.52;0.0;0.0;0.0;109198.22
MGAT1_HUMAN;MGAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMGB2_HUMAN;HMGB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTBP1_HUMAN;PTBP1;0.0;0.0;46886.11;69320.26;0.0;0.0;0.0;0.0
SYTC_HUMAN;TARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYVC_HUMAN;VARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EF1G_HUMAN;EEF1G;0.0;0.0;88238.06;158424.95;0.0;0.0;82215.266;97067.98
FKBP2_HUMAN;FKBP2;0.0;0.0;55248.14;86835.59;0.0;0.0;0.0;58312.375
STOM_HUMAN;STOM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1433T_HUMAN;YWHAQ;0.0;0.0;47718.55;93144.336;0.0;0.0;0.0;0.0
MK03_HUMAN;MAPK3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPP4_HUMAN;DPP4;0.0;0.0;0.0;134106.39;0.0;0.0;0.0;0.0
RL10_HUMAN;RPL10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO8A1_HUMAN;COL8A1;0.0;0.0;89010.17;80064.59;0.0;0.0;172892.42;144343.5
APEX1_HUMAN;APEX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PYR1_HUMAN;CAD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CALR_HUMAN;CALR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CALX_HUMAN;CANX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB8_HUMAN;PSMB8;0.0;0.0;38898.645;0.0;0.0;0.0;0.0;0.0
PSB9_HUMAN;PSMB9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSA5_HUMAN;PSMA5;0.0;0.0;118683.27;172719.4;0.0;0.0;110217.4;125209.85
PSB4_HUMAN;PSMB4;0.0;0.0;67375.234;139068.14;0.0;0.0;81761.93;116390.01
PSB6_HUMAN;PSMB6;0.0;134955.5;72010.52;102507.484;0.0;0.0;81088.68;114531.49
PSB5_HUMAN;PSMB5;0.0;0.0;107640.5;120574.68;0.0;0.0;76541.984;132206.33
GSTM2_HUMAN;GSTM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LYOX_HUMAN;LOX;0.0;0.0;99478.266;198229.62;137319.36;0.0;125928.45;114648.86
MK01_HUMAN;MAPK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRN_HUMAN;GRN;238753.88;0.0;132179.66;236068.97;242789.98;0.0;246179.25;254958.81
PTPRM_HUMAN;PTPRM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78769.11
AMPL_HUMAN;LAP3;0.0;0.0;69620.73;82463.27;0.0;0.0;0.0;113415.21
NEC1_HUMAN;PCSK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPP2_HUMAN;TPP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IMPA1_HUMAN;IMPA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCN2_HUMAN;CCN2;0.0;0.0;264431.6;0.0;201623.55;0.0;483552.12;223599.36
EPHA2_HUMAN;EPHA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPHB2_HUMAN;EPHB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RABP2_HUMAN;CRABP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TKT_HUMAN;TKT;251861.78;355689.9;127467.53;147581.39;78681.43;143069.89;133543.4;157022.55
SPB3_HUMAN;SERPINB3;0.0;0.0;53489.246;0.0;0.0;78310.17;0.0;0.0
LMOD1_HUMAN;LMOD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PML_HUMAN;PML;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MARCS_HUMAN;MARCKS;118330.75;150499.6;73639.88;140989.36;0.0;0.0;0.0;0.0
ERP29_HUMAN;ERP29;0.0;0.0;48390.05;93030.875;0.0;0.0;0.0;85992.06
PRDX6_HUMAN;PRDX6;0.0;0.0;130535.14;288851.56;0.0;0.0;153904.72;147221.81
BLVRB_HUMAN;BLVRB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRDX5_HUMAN;PRDX5;0.0;0.0;0.0;203751.61;0.0;0.0;0.0;0.0
DOPD_HUMAN;DDT;0.0;0.0;351019.2;341204.12;0.0;0.0;262178.75;291131.3
GFRP_HUMAN;GCHFR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRDX3_HUMAN;PRDX3;0.0;0.0;82945.65;171627.3;0.0;0.0;0.0;0.0
ATPD_HUMAN;ATP5F1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL12_HUMAN;RPL12;0.0;0.0;68842.92;89992.67;0.0;0.0;0.0;0.0
ECHM_HUMAN;ECHS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCY_HUMAN;CMPK1;0.0;0.0;54080.55;79689.555;0.0;0.0;50081.492;67955.3
PEBP1_HUMAN;PEBP1;0.0;0.0;168241.78;253977.08;0.0;0.0;119581.0;109133.43
PDIA3_HUMAN;PDIA3;183568.77;235340.11;81882.03;115032.0;104402.67;143705.64;0.0;118472.914
2AAA_HUMAN;PPP2R1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIF_HUMAN;PPIF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NMT1_HUMAN;NMT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PURA2_HUMAN;ADSS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UFO_HUMAN;AXL;86461.5;0.0;105282.35;100131.92;90241.82;111717.38;156415.77;146412.5
AMRP_HUMAN;LRPAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLIP1_HUMAN;CLIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SORCN_HUMAN;SRI;0.0;0.0;0.0;59320.695;0.0;0.0;0.0;0.0
GSTT1_HUMAN;GSTT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILEU_HUMAN;SERPINB1;0.0;0.0;87542.414;130312.445;0.0;0.0;0.0;127626.055
LCN1_HUMAN;LCN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDIA_HUMAN;GDI1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S10A7_HUMAN;S100A7;0.0;0.0;79905.29;71892.82;0.0;0.0;69024.195;84012.25
METK2_HUMAN;MAT2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SDC4_HUMAN;SDC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DNJA1_HUMAN;DNAJA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3HIDH_HUMAN;HIBADH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PUR9_HUMAN;ATIC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRH3_HUMAN;HNRNPH3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HNRH1_HUMAN;HNRNPH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CASPE_HUMAN;CASP14;0.0;0.0;39812.73;0.0;0.0;92527.66;0.0;0.0
1433B_HUMAN;YWHAB;101643.32;223391.56;0.0;0.0;85526.39;94719.07;0.0;0.0
STIP1_HUMAN;STIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S10AB_HUMAN;S100A11;159522.23;315668.53;158274.11;414151.47;92197.445;190387.39;176738.75;177119.53
PRDX2_HUMAN;PRDX2;0.0;0.0;66866.18;170761.02;0.0;0.0;77563.59;0.0
CDD_HUMAN;CDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTD_HUMAN;DCTD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBP1_HUMAN;GBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL9_HUMAN;RPL9;0.0;0.0;0.0;51848.42;0.0;0.0;0.0;0.0
KINH_HUMAN;KIF5B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DUT_HUMAN;DUT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S10A3_HUMAN;S100A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MA1A1_HUMAN;MAN1A1;0.0;0.0;0.0;0.0;0.0;141866.31;0.0;0.0
MCM4_HUMAN;MCM4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MCM7_HUMAN;MCM7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALNS_HUMAN;GALNS;0.0;0.0;59611.082;92965.95;0.0;128601.8;0.0;101948.56
RNAS4_HUMAN;RNASE4;178305.81;0.0;52004.086;118392.82;112424.664;0.0;107275.52;109514.86
SDC2_HUMAN;SDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLYM_HUMAN;SHMT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSP74_HUMAN;HSPA4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MPI_HUMAN;MPI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPC1_HUMAN;GPC1;0.0;115757.586;100140.5;166923.17;0.0;0.0;183162.55;178516.16
CTNA1_HUMAN;CTNNA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTNB1_HUMAN;CTNNB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHB1_HUMAN;PHB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB6_HUMAN;SERPINB6;0.0;0.0;0.0;103434.69;0.0;0.0;0.0;0.0
RADI_HUMAN;RDX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RFA3_HUMAN;RPA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL22_HUMAN;RPL22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPRE_HUMAN;SPR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADML_HUMAN;ADM;148767.12;256586.06;0.0;70691.23;102464.484;132881.64;0.0;0.0
TSP2_HUMAN;THBS2;264228.56;537628.2;73392.37;168693.31;155214.88;284574.44;185032.33;167511.17
TSP4_HUMAN;THBS4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IDUA_HUMAN;IDUA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CBS_HUMAN;CBS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K1C9_HUMAN;KRT9;833877.0;1642706.0;856263.75;1880707.8;698502.06;897329.7;603634.0;730166.1
FBN1_HUMAN;FBN1;475698.84;0.0;431275.06;508500.94;304930.66;197769.8;446048.03;513216.7
FBN2_HUMAN;FBN2;0.0;0.0;0.0;0.0;98443.96;0.0;138648.06;139978.95
GDE_HUMAN;AGL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYH9_HUMAN;MYH9;0.0;136203.2;81464.85;141288.67;97696.34;100988.016;130287.07;0.0
MYH10_HUMAN;MYH10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPB2_HUMAN;COPB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACTN2_HUMAN;ACTN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ADDA_HUMAN;ADD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BASI_HUMAN;BSG;0.0;0.0;0.0;67543.08;0.0;0.0;0.0;0.0
TIMP3_HUMAN;TIMP3;0.0;0.0;96859.15;97396.94;0.0;0.0;88821.17;0.0
FUS_HUMAN;FUS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLRX1_HUMAN;GLRX;0.0;0.0;123483.28;153588.44;0.0;0.0;108757.96;116980.77
K22E_HUMAN;KRT2;787987.1;1343037.2;754966.0;1483309.5;609679.5;786661.3;640628.2;655993.7
PRS7_HUMAN;PSMC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CH3L1_HUMAN;CHI3L1;492734.7;3238098.8;168343.16;2472535.8;758993.4;1611525.1;225127.12;574310.44
GGT5_HUMAN;GGT5;0.0;0.0;0.0;0.0;0.0;0.0;78203.08;0.0
ARL3_HUMAN;ARL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MP2K2_HUMAN;MAP2K2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VATE1_HUMAN;ATP6V1E1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HEM6_HUMAN;CPOX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL4_HUMAN;RPL4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8ODP_HUMAN;NUDT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LONM_HUMAN;LONP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGM1_HUMAN;PGM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1G_HUMAN;PPP1CC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PEDF_HUMAN;SERPINF1;254355.47;473328.44;923210.44;2297919.5;448849.53;407893.16;676644.06;1103006.8
ODO2_HUMAN;DLST;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRP14_HUMAN;SRP14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TAGL2_HUMAN;TAGLN2;194780.67;303568.88;87639.61;145906.22;106621.26;157005.97;150650.89;165734.92
TALDO_HUMAN;TALDO1;0.0;0.0;0.0;95012.34;0.0;0.0;0.0;0.0
SYUA_HUMAN;SNCA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ETFB_HUMAN;ETFB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBMX_HUMAN;RBMX;0.0;0.0;0.0;76242.914;0.0;0.0;0.0;0.0
LICH_HUMAN;LIPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VATA_HUMAN;ATP6V1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRP75_HUMAN;HSPA9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF4A3_HUMAN;EIF4A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS19_HUMAN;RPS19;0.0;0.0;65838.63;0.0;0.0;0.0;0.0;0.0
RL3_HUMAN;RPL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COFA1_HUMAN;COL15A1;0.0;0.0;249526.81;163189.11;0.0;0.0;222479.2;137607.98
COIA1_HUMAN;COL18A1;0.0;0.0;0.0;0.0;0.0;0.0;162107.42;164189.38
AN32A_HUMAN;ANP32A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FEN1_HUMAN;FEN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAPG_HUMAN;CAPG;119051.08;187654.0;0.0;198026.47;107106.91;164347.8;78567.984;94604.83
CAP2_HUMAN;CAP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IL6RB_HUMAN;IL6ST;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TXLNA_HUMAN;TXLNA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPZ_HUMAN;CCT6A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NNMT_HUMAN;NNMT;0.0;0.0;0.0;101339.88;0.0;0.0;0.0;0.0
PSB10_HUMAN;PSMB10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL13A_HUMAN;RPL13A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STAT3_HUMAN;STAT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MDHC_HUMAN;MDH1;0.0;0.0;206632.23;315893.44;101845.03;0.0;168539.12;209809.23
MDHM_HUMAN;MDH2;0.0;0.0;241425.75;349260.47;0.0;0.0;173860.5;188975.0
ECHA_HUMAN;HADHA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF2G_HUMAN;EIF2S3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LEP_HUMAN;LEP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WNT5A_HUMAN;WNT5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTGDS_HUMAN;PTGDS;0.0;0.0;555656.75;919812.1;107868.88;0.0;624463.56;583153.7
CSK_HUMAN;CSK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GARS_HUMAN;GARS1;0.0;0.0;0.0;137935.38;0.0;0.0;0.0;0.0
SYIC_HUMAN;IARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NBL1_HUMAN;NBL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF1_HUMAN;EIF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ECI1_HUMAN;ECI1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAP2A_HUMAN;TMPO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STAT1_HUMAN;STAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STAT6_HUMAN;STAT6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTREX_HUMAN;MTREX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AK1C3_HUMAN;AKR1C3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPS15_HUMAN;EPS15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LPPRC_HUMAN;LRPPRC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THIM_HUMAN;ACAA2;0.0;0.0;54679.457;0.0;0.0;0.0;0.0;0.0
RL35_HUMAN;RPL35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDN2A_HUMAN;CDKN2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDN2C_HUMAN;CDKN2C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCP_HUMAN;PRCP;0.0;0.0;68177.164;115025.35;112423.32;160544.36;97110.49;136781.27
CXCL5_HUMAN;CXCL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDF5_HUMAN;GDF5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LIS1_HUMAN;PAFAH1B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MUC18_HUMAN;MCAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CATO_HUMAN;CTSO;0.0;0.0;0.0;0.0;60209.855;85541.03;0.0;0.0
CATK_HUMAN;CTSK;158912.3;150020.78;84377.766;106200.33;116886.086;182432.05;76808.875;92910.35
MATR3_HUMAN;MATR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BTD_HUMAN;BTD;0.0;0.0;78745.945;140168.7;0.0;0.0;113337.24;117683.1
RANG_HUMAN;RANBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAMPT_HUMAN;NAMPT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRS6B_HUMAN;PSMC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIC_HUMAN;PPIC;0.0;0.0;404914.1;0.0;0.0;0.0;373579.03;0.0
VDAC2_HUMAN;VDAC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBP5_HUMAN;USP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RECQ1_HUMAN;RECQL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRK_HUMAN;CRK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRKL_HUMAN;CRKL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAG6_HUMAN;BAG6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NSF_HUMAN;NSF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL27A_HUMAN;RPL27A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL5_HUMAN;RPL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL21_HUMAN;RPL21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS9_HUMAN;RPS9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS5_HUMAN;RPS5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS10_HUMAN;RPS10;0.0;0.0;40327.176;0.0;0.0;0.0;0.0;0.0
MAP1B_HUMAN;MAP1B;0.0;0.0;0.0;0.0;0.0;0.0;125097.49;132118.23
GNPI1_HUMAN;GNPDA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86760.42
YAP1_HUMAN;YAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UTRN_HUMAN;UTRN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IQGA1_HUMAN;IQGAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLYG_HUMAN;GYG1;0.0;0.0;50287.766;84591.45;0.0;0.0;0.0;0.0
MSS4_HUMAN;RABIF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAZA2_HUMAN;CAPZA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL1A3_HUMAN;ALDH1A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYQ_HUMAN;QARS1;0.0;0.0;0.0;0.0;0.0;0.0;174065.95;0.0
RL29_HUMAN;RPL29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LEG7_HUMAN;LGALS7;0.0;0.0;55299.08;0.0;0.0;0.0;0.0;0.0
SDF1_HUMAN;CXCL12;0.0;0.0;49093.996;110595.89;80183.516;0.0;0.0;0.0
PPCE_HUMAN;PREP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAOX_HUMAN;ME1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TFPI2_HUMAN;TFPI2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LEPR_HUMAN;LEPR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COPD_HUMAN;ARCN1;0.0;0.0;77242.086;0.0;0.0;0.0;0.0;0.0
LSS_HUMAN;LSS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSH1_HUMAN;GCLC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSH0_HUMAN;GCLM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD8_HUMAN;PSMD8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB4_HUMAN;SERPINB4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRC2A_HUMAN;PRRC2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSHB_HUMAN;GSS;0.0;0.0;39873.383;0.0;0.0;0.0;0.0;0.0
TCPE_HUMAN;CCT5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEST_HUMAN;NES;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSP13_HUMAN;HSPA13;0.0;0.0;88956.95;0.0;0.0;0.0;128067.0;74709.945
IDHP_HUMAN;IDH2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PIPNB_HUMAN;PITPNB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MASP1_HUMAN;MASP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132853.67
CCN3_HUMAN;CCN3;176417.73;0.0;72615.625;136093.47;79248.266;0.0;94899.69;88189.39
MRP_HUMAN;MARCKSL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAXI_HUMAN;PXN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL9A1_HUMAN;ALDH9A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL34_HUMAN;RPL34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPIA_HUMAN;RPIA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LMAN1_HUMAN;LMAN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NASP_HUMAN;NASP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAS_HUMAN;FASN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FNTA_HUMAN;FNTA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPG_HUMAN;CCT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFTU_HUMAN;TUFM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AL7A1_HUMAN;ALDH7A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
INPP_HUMAN;INPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRP09_HUMAN;SRP9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBE2A_HUMAN;UBE2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYAC_HUMAN;AARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYCC_HUMAN;CARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYSC_HUMAN;SARS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPM1F_HUMAN;PPM1F;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB3_HUMAN;PSMB3;0.0;0.0;118434.516;177951.66;0.0;0.0;118630.695;119796.02
PSB2_HUMAN;PSMB2;0.0;0.0;137106.0;180904.78;0.0;0.0;100967.81;168410.92
